Tax_ID,VAT_Rate
8443170001,13%
8443170090,13%
8443192101,13%
8443192190,13%
8443192201,13%
8443192290,13%
8443192900,13%
8443198000,13%
8443311010,13%
8443311090,13%
8443319010,13%
8443319020,13%
8443319090,13%
8443321100,13%
8443321200,13%
8443321300,13%
8443321400,13%
8443321900,13%
8443322100,13%
8443322200,13%
8443322900,13%
8443329010,13%
8443329090,13%
8443391100,13%
8443391200,13%
8443392100,13%
8443392200,13%
8443392300,13%
8443392400,13%
8443393100,13%
8443393200,13%
8443393900,13%
8443399000,13%
8443911100,13%
8443911900,13%
8443919010,13%
8443919090,13%
8443991000,13%
8443992100,13%
8443992900,13%
8443999010,13%
8443999090,13%
8444001000,13%
8444002000,13%
8444003000,13%
8444004000,13%
8444005000,13%
8444009000,13%
8445111100,13%
8445111200,13%
8445111300,13%
8445111900,13%
8445112000,13%
8445119001,13%
8445119090,13%
8445121000,13%
8445122000,13%
8445129000,13%
8447110000,13%
8447120000,13%
8447201100,13%
8447201200,13%
8447201900,13%
8447202000,13%
8447203000,13%
8447901100,13%
8447901900,13%
8447902000,13%
8445131000,13%
8445132100,13%
8445132200,13%
8445132900,13%
8445190000,13%
8445203101,13%
8445203190,13%
8445203200,13%
8445203900,13%
8445204100,13%
8445204200,13%
8445204900,13%
8445209000,13%
8445300000,13%
8445401000,13%
8445409000,13%
8445901000,13%
8445902000,13%
8445909000,13%
8446100000,13%
8446211000,13%
8446219000,13%
8446290000,13%
8446302000,13%
8446303000,13%
8446304000,13%
8446305000,13%
8446309000,13%
8447909000,13%
8448110001,13%
8448110090,13%
8448190000,13%
8448202000,13%
8448209000,13%
8448310000,13%
8448320000,13%
8448331000,13%
8448339000,13%
8448391000,13%
8448392000,13%
8448393000,13%
8448394000,13%
8448399000,13%
8448420000,13%
8448491000,13%
8448492000,13%
8448493000,13%
8448499000,13%
8448512000,13%
8448519000,13%
8448590000,13%
8449001001,13%
8449001090,13%
8449002000,13%
8449009000,13%
8450111000,13%
8450112000,13%
8450119000,13%
8450120000,13%
8450190000,13%
8450201100,13%
8450201200,13%
8450201900,13%
8450209000,13%
8450901000,13%
8450909000,13%
8451100000,13%
8451210000,13%
8451290000,13%
8451300000,13%
8451400000,13%
8451500000,13%
8451800000,13%
8451900000,13%
8452101000,13%
8452109100,13%
8452109900,13%
8452211000,13%
8452212000,13%
8452213000,13%
8452219000,13%
8452290000,13%
8452300000,13%
8452901100,13%
8452901900,13%
8452909100,13%
8452909200,13%
8452909900,13%
8453100000,13%
8453200000,13%
8453800000,13%
8453900000,13%
8454100000,13%
8454201000,13%
8454209000,13%
8454301010,13%
8454301090,13%
8454302100,13%
8454302200,13%
8454302900,13%
8454309010,13%
8454309090,13%
8454901000,13%
8454902100,13%
8454902200,13%
8454902900,13%
8454909000,13%
8455101000,13%
8455102000,13%
8455103000,13%
8455109000,13%
8455211000,13%
8455212000,13%
8455213000,13%
8455219000,13%
8455221000,13%
8455229000,13%
8455300000,13%
8455900000,13%
8456110010,13%
8456110090,13%
8456120000,13%
8456200000,13%
8456301010,13%
8456301090,13%
8456309010,13%
8456309090,13%
8456401000,13%
8456409000,13%
8456500000,13%
8456900000,13%
8457101000,13%
8457102000,13%
8457103000,13%
8457109100,13%
8457109900,13%
8457200000,13%
8457300000,13%
8458110010,13%
8458110090,13%
8458190000,13%
8458911010,13%
8458911090,13%
8458912010,13%
8458912090,13%
8458990000,13%
8459100000,13%
8459210000,13%
8459290000,13%
8459310000,13%
8459390000,13%
8459410000,13%
8459490000,13%
8459510000,13%
8459590000,13%
8459611000,13%
8459619000,13%
8459691000,13%
8459699000,13%
8459700000,13%
8460121000,13%
00000100,No data found
8460129000,13%
8460191000,13%
8460199000,13%
8460221000,13%
8460229000,13%
8460231100,13%
8460231900,13%
8460239000,13%
8460241100,13%
8460241900,13%
8460249000,13%
8460291100,13%
8460291200,13%
8460291300,13%
8460291900,13%
8460299000,13%
8460310000,13%
8460390000,13%
8460401000,13%
8460402000,13%
8460901000,13%
8460902000,13%
8460909000,13%
8461201000,13%
8461202000,13%
8461300000,13%
8461401100,13%
8461401900,13%
8461409000,13%
8461500010,13%
8461500090,13%
8461901100,13%
8461901900,13%
8461909000,13%
8462111000,13%
8462119000,13%
8462191000,13%
8462199000,13%
8462221000,13%
8462229000,13%
8462230000,13%
8462240000,13%
8462250000,13%
8462261000,13%
8462269000,13%
8462291000,13%
8462299000,13%
8462321000,13%
8462329000,13%
8462330000,13%
8462390000,13%
8462421100,13%
8462421200,13%
8462429000,13%
8462490000,13%
8462510010,13%
8462510090,13%
8462590010,13%
8462590090,13%
8462611010,13%
8462611090,13%
8462619010,13%
8462619090,13%
8462621010,13%
8462621090,13%
8462629010,13%
8462629090,13%
8462630010,13%
8462630090,13%
8462691010,13%
8462691090,13%
8462699010,13%
8462699090,13%
8462901010,13%
8462901090,13%
8462909010,13%
8462909090,13%
8463101100,13%
8463101900,13%
8463102000,13%
8463109000,13%
8463200000,13%
8463300000,13%
8463900030,13%
8463900090,13%
8464101000,13%
8464102000,13%
8464109000,13%
8464201000,13%
8464209000,13%
8464901100,13%
8464901200,13%
8464901900,13%
8464909000,13%
8465100000,13%
8465201000,13%
8465209000,13%
8465910000,13%
8465920000,13%
8465930000,13%
8465940000,13%
8465950000,13%
8465960000,13%
8465990000,13%
8466100000,13%
8466200010,13%
8466200090,13%
8466300000,13%
8466910000,13%
8466920000,13%
8466931000,13%
8466939000,13%
8466940030,13%
8466940090,13%
8467110000,13%
8467190000,13%
8467210000,13%
8467221000,13%
8467229000,13%
8467291000,13%
8467292000,13%
8467299000,13%
8467810000,13%
8467890000,13%
8467911000,13%
8467919000,13%
8467920000,13%
8467991000,13%
8467999000,13%
8468100000,13%
8468200010,13%
8468200090,13%
8468800000,13%
8468900000,13%
8470100000,13%
8470210000,13%
8470290000,13%
8470300000,13%
8470501000,13%
8470509000,13%
8470900000,13%
8471301000,13%
8471309000,13%
8471411010,13%
8471411090,13%
8471412000,13%
8471414000,13%
8471419000,13%
8471491010,13%
8471491090,13%
8471492000,13%
8471494000,13%
8471499100,13%
8471499900,13%
8471501010,13%
8471501090,13%
8471502000,13%
8471504001,13%
8471504090,13%
8471509000,13%
8471604000,13%
8471605000,13%
8471606000,13%
8471607100,13%
8471607200,13%
8471609000,13%
8471701100,13%
8471701900,13%
8471702000,13%
8471703000,13%
8471709000,13%
8471800000,13%
8471900000,13%
8472100000,13%
8472301000,13%
8472309000,13%
8472901000,13%
8472902100,13%
8472902200,13%
8472902900,13%
8472903000,13%
8472904000,13%
8472905000,13%
8472906000,13%
8472909000,13%
8473210000,13%
8473290000,13%
8473301000,13%
8473309000,13%
8473401000,13%
8473402000,13%
8473409000,13%
8473500000,13%
8474100000,13%
8474201000,13%
8474202000,13%
8474209000,13%
8474310000,13%
8474320000,13%
8474390000,13%
8474801000,13%
8474802000,13%
8474809000,13%
8474900000,13%
8475100000,13%
8475210000,13%
8475291100,13%
8475291200,13%
8475291900,13%
8475299000,13%
8475900010,13%
8475900090,13%
8476210000,13%
8476290000,13%
8476810000,13%
8476890010,13%
8476890090,13%
8476900010,13%
8476900090,13%
8477101000,13%
8477109000,13%
8477201000,13%
8477209000,13%
8477301000,13%
8477302000,13%
8477309000,13%
8477401000,13%
8477402000,13%
8477409000,13%
8477510000,13%
8477590000,13%
8477800000,13%
8477900000,13%
8478100000,13%
8478900000,13%
8479102100,13%
8479102200,13%
8479102900,13%
8479109000,13%
8479200000,13%
8479300000,13%
8479400000,13%
8479501100,13%
8479501900,13%
8479509010,13%
8479509090,13%
8479600000,13%
8479710000,13%
8479790000,13%
8479811000,13%
8479819000,13%
8479820010,13%
8479820020,13%
8479820090,13%
8479831010,13%
8479831090,13%
8479839010,13%
8479839090,13%
8479891000,13%
8479892000,13%
8479894000,13%
8479895000,13%
8479896100,13%
8479896200,13%
8479896900,13%
8479899200,13%
8479899910,13%
8479899920,13%
8479899930,13%
8479899940,13%
8479899952,13%
8479899953,13%
8479899954,13%
8479899955,13%
8479899956,13%
8479899957,13%
8479901000,13%
8479902000,13%
8479909010,13%
8479909020,13%
8479909090,13%
8480100000,13%
8480200000,13%
8480300000,13%
8480411000,13%
8480412000,13%
8480419010,13%
8480419020,13%
8480419090,13%
8480490010,13%
8480490090,13%
8480500000,13%
8480600010,13%
8480600090,13%
8480711000,13%
8480719020,13%
8480719090,13%
8480790000,13%
8481100001,13%
8481100090,13%
8481201010,13%
8481201090,13%
8481202010,13%
8481202090,13%
8481300000,13%
8481400000,13%
8481802110,13%
8481802190,13%
8481802910,13%
8481802990,13%
8481803110,13%
8481803190,13%
8481803910,13%
8481803920,13%
8481803930,13%
8481803990,13%
8481804010,13%
8481804020,13%
8481804030,13%
8481804040,13%
8481804090,13%
8481809000,13%
8481901000,13%
8481909000,13%
8482101010,13%
8482101090,13%
8482102000,13%
8482103000,13%
8482104011,13%
8482104019,13%
8482104090,13%
8482109000,13%
8482200010,13%
8482200090,13%
8482300000,13%
8482400010,13%
8482400090,13%
8482500010,13%
8482500020,13%
8482500090,13%
8482800000,13%
8482910000,13%
8482990000,13%
8483101100,13%
8483101900,13%
8483109010,13%
8483109090,13%
8483200000,13%
8483300030,13%
8483300090,13%
8483401010,13%
8483401090,13%
8483402000,13%
8483409010,13%
8483409090,13%
8483500000,13%
8483600001,13%
8483600020,13%
8483600090,13%
8483900010,13%
8483900020,13%
8483900090,13%
8484100000,13%
8484200010,13%
8484200020,13%
8484200030,13%
8484200090,13%
8484900000,13%
8485100000,13%
8485200000,13%
8485301000,13%
8485302000,13%
8485801000,13%
8485802000,13%
8485809000,13%
8485901000,13%
8485902000,13%
8485903000,13%
8485904000,13%
8485905000,13%
8485906000,13%
8485909000,13%
8486101000,13%
8486102000,13%
8486103000,13%
8486104000,13%
8486109000,13%
8486201000,13%
8486202100,13%
8486202200,13%
8486202900,13%
8486203110,13%
8486203120,13%
8486203130,13%
8486203190,13%
8486203910,13%
8486203920,13%
8486203930,13%
8486203940,13%
8486203950,13%
8486203990,13%
8486204100,13%
8486204900,13%
8486205000,13%
8486209000,13%
8486301000,13%
8486302100,13%
8486302200,13%
8486302900,13%
8486303100,13%
8486303900,13%
8486304100,13%
8486304900,13%
8486309000,13%
8486401000,13%
8486402100,13%
8486402200,13%
8486402900,13%
8486403100,13%
8486403900,13%
8486901000,13%
8486902000,13%
8486909100,13%
8486909910,13%
8486909990,13%
8487100000,13%
8487900000,13%
8501101000,13%
8501109101,13%
8501109102,13%
8501109190,13%
8501109901,13%
8501109902,13%
8501109903,13%
8501109990,13%
8501200010,13%
8501200090,13%
00375000,No data found
8501310000,13%
8501320010,13%
8501320090,13%
00750000,No data found
8501330010,13%
8501330090,13%
03750000,No data found
8501340010,13%
8501340090,13%
8501400010,13%
8501400090,13%
8501510010,13%
8501510090,13%
8501520010,13%
8501520090,13%
8501530010,13%
8501530090,13%
8501610000,13%
8501620000,13%
8501630000,13%
07500000,No data found
8501641010,13%
8501641090,13%
8501642010,13%
8501642090,13%
06650000,No data found
8501643010,13%
8501643090,13%
8501710000,13%
8501721000,13%
8501722000,13%
8501723000,13%
8501724000,13%
8501801000,13%
8501802000,13%
8501803000,13%
8501804100,13%
8501804200,13%
8501804300,13%
8502110000,13%
8502120000,13%
8502131000,13%
8502132000,13%
8502200010,13%
8502200090,13%
8502310000,13%
8502390010,13%
8502390090,13%
8502400000,13%
8503001000,13%
8503002000,13%
8503003000,13%
8503009010,13%
8503009020,13%
8503009030,13%
8503009040,13%
8503009050,13%
8503009090,13%
8504101000,13%
8504109000,13%
8504210000,13%
8504220000,13%
1666666667,No data found
8504231100,13%
02200000,No data found
8504231200,13%
8504231300,13%
8504232100,13%
8504232900,13%
8504311000,13%
8504319000,13%
8504321000,13%
8504329000,13%
8504331000,13%
8504339000,13%
8504341000,13%
8504349000,13%
8504401300,13%
8504401400,13%
8504401500,13%
8504401910,13%
8504401920,13%
8504401930,13%
8504401940,13%
8504401990,13%
8504402000,13%
8504403010,13%
8504403090,13%
8504409100,13%
8504409930,13%
8504409940,13%
8504409950,13%
8504409960,13%
8504409999,13%
8504500000,13%
8504901100,13%
8504901900,13%
8504902000,13%
8504909000,13%
8505111000,13%
8505119000,13%
8505190010,13%
8505190090,13%
8505200000,13%
8505901000,13%
8505909010,13%
8505909020,13%
8505909030,13%
8505909090,13%
8506101110,13%
8506101190,13%
8506101210,13%
8506101290,13%
8506101910,13%
8506101990,13%
8506109010,13%
8506109090,13%
8506300000,13%
8506400010,13%
8506400090,13%
8506500000,13%
8506600010,13%
8506600090,13%
8506800011,13%
8506800019,13%
8506800091,13%
8506800099,13%
8506901000,13%
8506909000,13%
8507100000,13%
8507200000,13%
8507300010,13%
8507300090,13%
8507500000,13%
8507600020,13%
8507600030,13%
8507600090,13%
8507803000,13%
8507809000,13%
8507901000,13%
8507909000,13%
8508110000,13%
8508190000,13%
8508600000,13%
8508701000,13%
8508709000,13%
00200000,No data found
8509401000,13%
8509409000,13%
8509801000,13%
8509802000,13%
8509809000,13%
8509900000,13%
8510100000,13%
8510200000,13%
8510300000,13%
8510900000,13%
8511100000,13%
8511201000,13%
8511209000,13%
8511301000,13%
8511309000,13%
8511401010,13%
8511401090,13%
8511409100,13%
8511409900,13%
8511501000,13%
8511509000,13%
8511800000,13%
8511901010,13%
8511901090,13%
8511909000,13%
8512100000,13%
8512201000,13%
8512209000,13%
8512301100,13%
8512301200,13%
8512301900,13%
8512309000,13%
8512400000,13%
8512900000,13%
8513101000,13%
8513109000,13%
8513901000,13%
8513909000,13%
8514110010,13%
8514110090,13%
8514191000,13%
8514199000,13%
8514200010,13%
8514200090,13%
8514310010,13%
8514310090,13%
8514320010,13%
8514320020,13%
8514320090,13%
8514390010,13%
8514390090,13%
8514400000,13%
8514901000,13%
8514909000,13%
8515110000,13%
8515190010,13%
8515190090,13%
8515212000,13%
8515219100,13%
8515219900,13%
8515290000,13%
8515312000,13%
8515319100,13%
8515319900,13%
8515390000,13%
8515801000,13%
8515809010,13%
8515809090,13%
8515900010,13%
8515900090,13%
8516101000,13%
8516102000,13%
8516109000,13%
8516210000,13%
8516291000,13%
8516292000,13%
8516293100,13%
8516293200,13%
8516293900,13%
8516299000,13%
8516310000,13%
8516320000,13%
8516330000,13%
8516400000,13%
8516500000,13%
8516601000,13%
8516603000,13%
8516604000,13%
8516605000,13%
8516609000,13%
8516711000,13%
8516712000,13%
8516713000,13%
8516719000,13%
8516721000,13%
8516722000,13%
8516729000,13%
8516791000,13%
8516799000,13%
8516800000,13%
8516901000,13%
8516909000,13%
8517110010,13%
8517110090,13%
8517130000,13%
8517141011,13%
8517141021,13%
8517141090,13%
8517142000,13%
8517149000,13%
8517180010,13%
8517180090,13%
8517611010,13%
8517611020,13%
8517611030,13%
8517611090,13%
8517619000,13%
8517621100,13%
8517621200,13%
8517621900,13%
8517622100,13%
8517622200,13%
8517622910,13%
8517622920,13%
8517622990,13%
8517623100,13%
8517623200,13%
8517623300,13%
8517623400,13%
8517623500,13%
8517623600,13%
8517623710,13%
8517623790,13%
8517623910,13%
8517623920,13%
8517623990,13%
8517629200,13%
8517629300,13%
8517629400,13%
8517629910,13%
8517629990,13%
8517691001,13%
8517691002,13%
8517691091,13%
8517691099,13%
8517699000,13%
8517710000,13%
8517791000,13%
8517792000,13%
8517793000,13%
8517794000,13%
8517795000,13%
8517799000,13%
8518100000,13%
8518210000,13%
8518220000,13%
8518290000,13%
8518300000,13%
8518400000,13%
8518500000,13%
8518900000,13%
8519200000,13%
8519300000,13%
8519811100,13%
8519811200,13%
8519811900,13%
8519812100,13%
8519812910,13%
8519812990,13%
8519813100,13%
8519813900,13%
8519891000,13%
8519899000,13%
8521101100,13%
8521101900,13%
8521102000,13%
8521901100,13%
8521901200,13%
8521901900,13%
8521909010,13%
8521909020,13%
8521909090,13%
8522100000,13%
8522901000,13%
8522902100,13%
8522902200,13%
8522902300,13%
8522902900,13%
8522903100,13%
8522903900,13%
8522909100,13%
8522909900,13%
8523211000,13%
8523212000,9%
8523291100,13%
8523291900,9%
8523292100,13%
8523292200,13%
8523292300,13%
8523292810,9%
8523292820,9%
8523292890,9%
00065000,No data found
8523292910,13%
8523292920,13%
8523292990,13%
8523299010,13%
8523299020,13%
8523299090,13%
8523410000,13%
8523491010,9%
8523491020,9%
8523491090,9%
8523492010,9%
8523492090,9%
8523499010,13%
8523499020,13%
8523499030,13%
8523499090,13%
8523511000,13%
8523512010,9%
8523512020,9%
8523512030,9%
8523512090,9%
8523521000,9%
8523529000,9%
8523591000,13%
8523592010,9%
8523592020,9%
8523592030,9%
8523592090,9%
8523801110,9%
8523801120,9%
8523801190,9%
8523801900,13%
8523802100,13%
8523802910,13%
8523802990,13%
8523809100,9%
8523809910,9%
8523809920,9%
8523809990,9%
8524110000,13%
8524120000,13%
8524191000,13%
8524192100,13%
8524192900,13%
8524199010,13%
8524199090,13%
8524911000,13%
8524912020,13%
8524912090,13%
00852185,No data found
8524913000,13%
8524914000,13%
00870500,No data found
8524919010,13%
8524919090,13%
8524921000,13%
8524922020,13%
8524922090,13%
8524923000,13%
8524924000,13%
8524925000,13%
8524926000,13%
8524929000,13%
8524991000,13%
8524992100,13%
8524992900,13%
8524999010,13%
8524999090,13%
8543100010,13%
8543100020,13%
8543100090,13%
8543201000,13%
8543209010,13%
8543209090,13%
8543300010,13%
8543300020,13%
8543300090,13%
8543400010,13%
8525500000,13%
8525601000,13%
8525609000,13%
8525811000,13%
8525812000,13%
8525813000,13%
8525821010,13%
8525821090,13%
8525822000,13%
8525823000,13%
8525831000,13%
8525832000,13%
8525833000,13%
8525891110,13%
8525891190,13%
8525891200,13%
8525891900,13%
8525892110,13%
8525892190,13%
8525892200,13%
8525892300,13%
8525892900,13%
8525893110,13%
8525893190,13%
8525893200,13%
8525893300,13%
8525893900,13%
8526101010,13%
8526101090,13%
8526109011,13%
8526109019,13%
8526109020,13%
8526109030,13%
8526109040,13%
8526109090,13%
8526911000,13%
8526919010,13%
8526919090,13%
8526920010,13%
8526920090,13%
8527120000,13%
8527130000,13%
8527190000,13%
8527210010,13%
8527210090,13%
8527290000,13%
8527910000,13%
8527920000,13%
8527990000,13%
8528420000,13%
8528491000,13%
8528499000,13%
8528521100,13%
8528521200,13%
8528521900,13%
8528529100,13%
8528529200,13%
8528529900,13%
8528591020,13%
00847100,No data found
8528591090,13%
8528599000,13%
8528621000,13%
8528622000,13%
8528629000,13%
8528691000,13%
8528699000,13%
8528711000,13%
8528718000,13%
8528719000,13%
8528721100,13%
8528721200,13%
8528721900,13%
8528722100,13%
8528722200,13%
8528722900,13%
8528723100,13%
8528723200,13%
8528723900,13%
8528729100,13%
8528729200,13%
8528729900,13%
8528730000,13%
8529101000,13%
8529102000,13%
8529109020,13%
8529109090,13%
8529901010,13%
8529901090,13%
8529902010,13%
8529902090,13%
8529904100,13%
8529904200,13%
8529904900,13%
8529905000,13%
8529906000,13%
8529908100,13%
8529908900,13%
8529909011,13%
8529909090,13%
8608001000,13%
8608009000,13%
8530100000,13%
8530800000,13%
8530900000,13%
8531100000,13%
8531200000,13%
8531801000,13%
8531809000,13%
8531901000,13%
8531909000,13%
8532100000,13%
8532211000,13%
8532219000,13%
8532221000,13%
8532229000,13%
8532230000,13%
8532241000,13%
8532249000,13%
8532251000,13%
8532259000,13%
8532290000,13%
8532300000,13%
8532901000,13%
8532909000,13%
8533100000,13%
8533211000,13%
8533219000,13%
8533290000,13%
8533310000,13%
8533390000,13%
8533400000,13%
8533900000,13%
8534001000,13%
8534009000,13%
8535100000,13%
8535210000,13%
8535291000,13%
8535292000,13%
8535299000,13%
8535301010,13%
8535301090,13%
8535302010,13%
8535302090,13%
8535309010,13%
8535309090,13%
8535400000,13%
8535900010,13%
8535900020,13%
8535900030,13%
8535900040,13%
8535900090,13%
8536100000,13%
8536200000,13%
8536300000,13%
8536411010,13%
8536411090,13%
8536419010,13%
8536419090,13%
8536490010,13%
8536490090,13%
8536500010,13%
8536500090,13%
8536610000,13%
8536690000,13%
8536700000,13%
8536901100,13%
8536901900,13%
8536909000,13%
8537101101,13%
8537101110,13%
8537101190,13%
8537101901,13%
8537101990,13%
8537109001,13%
8537109021,13%
8537109022,13%
8537109030,13%
8537109040,13%
8537109090,13%
8537201000,13%
05000000,No data found
8537209000,13%
8538101000,13%
8538109000,13%
8538900000,13%
8539100000,13%
8539211000,13%
8539212000,13%
8539213000,13%
8539219000,13%
8539221000,13%
8539229000,13%
8539291000,13%
8539292000,13%
8539293000,13%
4166666667,No data found
8539299100,13%
8539299900,13%
8539311000,13%
8539312000,13%
8539319110,13%
8539319190,13%
8539319910,13%
8539319920,13%
8539319990,13%
8539323000,13%
8539324010,13%
8539324020,13%
8539324090,13%
8539329000,13%
8539391000,13%
8539392000,13%
8539399011,13%
8539399019,13%
8539399020,13%
8539399030,13%
8539399040,13%
8539399050,13%
8539399090,13%
8539410000,13%
8539490000,13%
8539510000,13%
8539521000,13%
8539522000,13%
8539901000,13%
8539909000,13%
8540110000,13%
8540120000,13%
8540201000,13%
8540209000,13%
8540401000,13%
8540402000,13%
8540601000,13%
8540609000,13%
8540710010,13%
8540710090,13%
8540791000,13%
8540799000,13%
8540810000,13%
8540890010,13%
8540890090,13%
8540911000,13%
8540912000,13%
8540919000,13%
8540991000,13%
8540999000,13%
8541100000,13%
8541210000,13%
8541290000,13%
8541300000,13%
8541410010,13%
8541410090,13%
8541420000,13%
8541430000,13%
8541490000,13%
8541511100,13%
8541511210,13%
8541511290,13%
8541511300,13%
8541511900,13%
8541512100,13%
8541512900,13%
8541513000,13%
8541514010,13%
8541514090,13%
8541590000,13%
8541600000,13%
8541900000,13%
8542311100,13%
8542311910,13%
8542311991,13%
8542311992,13%
8542311999,13%
8542319010,13%
8542319091,13%
8542319092,13%
8542319099,13%
8542321010,13%
8542321090,13%
8542329010,13%
8542329090,13%
8542331000,13%
8542339000,13%
8542391010,13%
8542391090,13%
8542399000,13%
8542900000,13%
8543400090,13%
8543709100,13%
8543709200,13%
8543709300,13%
8543709910,13%
8543709920,13%
8543709930,13%
8543709940,13%
8543709950,13%
8543709960,13%
8543709990,13%
8543901000,13%
8543902100,13%
8543902900,13%
8543903000,13%
8543904000,13%
8543909000,13%
8544110000,13%
8544190000,13%
8544200000,13%
8544302000,13%
8544309000,13%
8544421100,13%
8544421900,13%
8544422100,13%
8544422900,13%
8544491100,13%
8544491900,13%
8544492100,13%
8544492900,13%
8544601210,13%
8544601290,13%
8544601300,13%
01100000,No data found
8544601400,13%
8544601900,13%
8544609001,13%
8544609090,13%
8544700000,13%
8545110000,13%
8545190010,13%
8545190090,13%
8545200000,13%
8545900000,13%
8546100000,13%
8546201000,13%
8546209001,13%
8546209090,13%
8546900000,13%
8547100000,13%
8547200000,13%
8547901000,13%
8547909000,13%
8548000001,13%
8548000002,13%
8548000010,13%
8548000020,13%
8548000030,13%
8548000090,13%
8549990000,13%
8601101100,13%
8601101900,13%
8601102000,13%
8601109000,13%
8601200000,13%
8602101000,13%
8602109000,13%
8602900000,13%
8603100000,13%
8603900000,13%
8604001100,13%
8604001200,13%
8604001900,13%
8604009100,13%
8604009900,13%
8605001000,13%
8605009000,13%
8606100000,13%
8606300000,13%
8606910000,13%
8606920000,13%
8606990000,13%
8607110000,13%
8607120000,13%
8607191000,13%
8607199000,13%
8607210000,13%
8607290000,13%
8607300000,13%
8607910000,13%
8607991000,13%
8607999000,13%
8609001100,13%
8609001200,13%
8609001900,13%
8609002100,13%
8609002200,13%
8609002900,13%
8609003000,13%
8609009000,13%
8701100000,9%
8701210000,13%
8701220000,13%
8701230000,13%
8701240000,13%
8701290000,13%
8701300010,9%
8701300090,13%
8701911000,13%
8701919000,13%
8701921000,13%
8701929000,13%
8701931000,13%
8701939000,13%
8701941000,13%
8701949000,13%
8701951010,13%
8701951090,13%
8701959000,13%
8702102000,13%
8702109100,13%
8702109210,13%
8702109290,13%
8702109300,13%
8702201000,13%
8702209100,13%
8702209210,13%
8702209290,13%
8702209300,13%
8702301000,13%
8702302010,13%
8702302090,13%
8702303000,13%
8702401010,13%
8702401090,13%
8702402010,13%
8702402090,13%
8702403000,13%
8702901000,13%
8702902001,13%
8702902090,13%
8702903000,13%
8703101100,13%
8703101900,13%
8703109000,13%
8703213010,13%
8703213090,13%
8703214010,13%
8703214090,13%
8703215010,13%
8703215090,13%
8703219010,13%
8703219090,13%
8703223010,13%
8703223090,13%
8703224010,13%
8703224090,13%
8703225010,13%
8703225090,13%
8703229010,13%
8703229090,13%
8703234110,13%
8703234190,13%
8703234210,13%
8703234290,13%
8703234310,13%
8703234390,13%
8703234910,13%
8703234990,13%
8703235110,13%
8703235190,13%
8703235210,13%
8703235290,13%
8703235310,13%
8703235390,13%
8703235910,13%
8703235990,13%
8703236110,13%
8703236190,13%
8703236210,13%
8703236290,13%
8703236310,13%
8703236390,13%
8703236910,13%
8703236990,13%
8703241110,13%
8703241190,13%
8703241210,13%
8703241290,13%
8703241310,13%
8703241390,13%
8703241910,13%
8703241990,13%
8703242110,13%
8703242190,13%
8703242210,13%
8703242290,13%
8703242310,13%
8703242390,13%
8703242910,13%
8703242990,13%
8703311110,13%
8703311190,13%
8703311910,13%
8703311990,13%
8703312110,13%
8703312190,13%
8703312210,13%
8703312290,13%
8703312310,13%
8703312390,13%
8703312910,13%
8703312990,13%
8703321110,13%
8703321190,13%
8703321210,13%
8703321290,13%
8703321310,13%
8703321390,13%
8703321910,13%
8703321990,13%
8703322110,13%
8703322190,13%
8703322210,13%
8703322290,13%
8703322310,13%
8703322390,13%
8703322910,13%
8703322990,13%
8703331110,13%
8703331190,13%
8703331210,13%
8703331290,13%
8703331310,13%
8703331390,13%
8703331910,13%
8703331990,13%
8703332110,13%
8703332190,13%
8703332210,13%
8703332290,13%
8703332310,13%
8703332390,13%
8703332910,13%
8703332990,13%
8703336110,13%
8703336190,13%
8703336210,13%
8703336290,13%
8703336310,13%
8703336390,13%
8703336910,13%
8703336990,13%
8703401110,13%
8703401190,13%
8703401210,13%
8703401290,13%
8703401310,13%
8703401390,13%
8703401910,13%
8703401990,13%
8703402110,13%
8703402190,13%
8703402210,13%
8703402290,13%
8703402310,13%
8703402390,13%
8703402910,13%
8703402990,13%
8703403110,13%
8703403190,13%
8703403210,13%
8703403290,13%
8703403310,13%
8703403390,13%
8703403910,13%
8703403990,13%
8703404110,13%
8703404190,13%
8703404210,13%
8703404290,13%
8703404310,13%
8703404390,13%
8703404910,13%
8703404990,13%
8703405110,13%
8703405190,13%
8703405210,13%
8703405290,13%
8703405310,13%
8703405390,13%
8703405910,13%
8703405990,13%
8703406110,13%
8703406190,13%
8703406210,13%
8703406290,13%
8703406310,13%
8703406390,13%
8703406910,13%
8703406990,13%
8703407110,13%
8703407190,13%
8703407210,13%
8703407290,13%
8703407310,13%
8703407390,13%
8703407910,13%
8703407990,13%
8703501110,13%
8703501190,13%
8703501910,13%
8703501990,13%
8703502110,13%
8703502190,13%
8703502210,13%
8703502290,13%
8703502310,13%
8703502390,13%
8703502910,13%
8703502990,13%
8703503110,13%
8703503190,13%
8703503210,13%
8703503290,13%
8703503310,13%
8703503390,13%
8703503910,13%
8703503990,13%
8703504110,13%
8703504190,13%
8703504210,13%
8703504290,13%
8703504310,13%
8703504390,13%
8703504910,13%
8703504990,13%
8703505110,13%
8703505190,13%
8703505210,13%
8703505290,13%
8703505310,13%
8703505390,13%
8703505910,13%
8703505990,13%
8703506110,13%
8703506190,13%
8703506210,13%
8703506290,13%
8703506310,13%
8703506390,13%
8703506910,13%
8703506990,13%
8703507110,13%
8703507190,13%
8703507210,13%
8703507290,13%
8703507310,13%
8703507390,13%
8703507910,13%
8703507990,13%
8703601100,13%
8703601200,13%
