Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,,,,,RCEP 4
,,,,,1/2025 3.7
,01A,.,Gimped yarn of or containing elastomeric polyurethane fibres,,
,09G,.,Other,,
56.07,,,"Twine, cordage, ropes and cables, whether or not plaited or braided",,
,,,"and whether or not impregnated, coated, covered or sheathed with",,
,,,rubber or plastics:,,
,,,Of sisal or other textile fibres of the genus Agave:,,
5607.21.01,00B,kg,Binder or baler twine,Free,Free
5607.29.01,00J,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of polyethylene or polypropylene:,,
5607.41.01,00K,kg,Binder or baler twine,Free,Free
5607.49.01,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 5
,,,,,1/2025 5
,01D,kg,Of polyethylene,,
,09K,kg,Of polypropylene,,
5607.5,,,Of other synthetic fibres:,,
5607.50.01,00J,kg,Binder or baler twine,Free,Free
5607.50.11,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01B,kg,Nylon,,
,09H,kg,Polyester,,
,19E,kg,Other,,
5607.9,,,Other:,,
5607.90.01,,,Binder or baler twine,Free,Free
,11J,kg,Of abaca (Manilla hemp or Musa textilis Nee) or other hard (leaf),,
,,,fibres,,
,15A,kg,Of jute or other textile bast fibres of heading 53.03,,
,19D,kg,Other,,
5607.90.11,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,11D,kg,Of abaca (Manilla hemp or Musa textilis Nee) or other hard (leaf),,
,,,fibres,,
,15G,kg,Of jute or other textile bast fibres of heading 53.03,,
,19K,kg,Other,,
56.08,,,"Knotted netting of twine, cordage or rope; made up fishing nets and",,
,,,"other made up nets, of textile materials:",,
,,,Of man-made textile materials:,,
5608.11.00,00L,.,Made up fishing nets,Free,Free
5608.19.00,00G,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5608.9,,,Other:,,
5608.90.01,00A,.,Fishing nets,Free,Free
5608.90.09,00B,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
56.09,,,,,
5609.00.00,00L,.,"Articles of yarn, strip or the like of heading 54.04 or 54.05, twine,",,
,,,"cordage, rope or cables, not elsewhere specified or included",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
57.01,,,"Carpets and other textile floor coverings, knotted, whether or not",,
,,,made up:,,
5701.1,,,Of wool or fine animal hair:,,
5701.10.01,,,Of pile construction containing 80 % or more by weight of wool in the,,
,,,pile,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,02H,m2, Handmade,,
,,,Other:,,
,11G,m2,Exceeding 4 m2,,
,19B,m2,Other,,
5701.10.09,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,02J,m2, Handmade,,
,,,Other:,,
,11H,m2,Exceeding 4 m2,,
,19C,m2,Other,,
5701.90.00,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,02L,m2,Handmade,,
,,,Other:,,
,11K,m2,Exceeding 4 m2,,
,19E,m2, Other,,
57.02,,,"Carpets and other textile floor coverings, woven, not tufted or flocked,",,
,,,"whether or not made up, including ‚ÄúKelem‚Äù, ‚ÄúSchumacks‚Äù,",,
,,,‚ÄúKaramanie‚Äù and similar hand-woven rugs:,,
5702.10.00,,,"‚ÄúKelem‚Äù, ‚ÄúSchumacks‚Äù, ‚ÄúKaramanie‚Äù and similar hand-woven rugs",10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01A,No.,Containing 80 % or more by weight of wool in the pile,,
,09G,No.,Other,,
5702.2,,,Floor coverings of coconut fibres (coir):,,
5702.20.01,00C,m2,Mats and matting,Free,Free
5702.20.09,00D,m2,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Other, of pile construction, not made up:",,
5702.31,,,Of wool or fine animal hair:,,
5702.31.01,,,Containing 80 % or more by weight of wool in the pile,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01K,m2,Exceeding 4 m2,,
,09E,m2,Other,,
5702.31.09,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01L,m2,Exceeding 4 m2,,
,09F,m2,Other,,
5702.32.00,,,Of man-made textile materials,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01H,m2,Exceeding 4 m2,,
,09C,m2, Other,,
5702.39.00,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,02H,m2,Exceeding 4 m2,,
,19B,m2, Other,,
,,,"Carpets and other textile floor coverings, woven, etc.‚continued",,
,,,"Other, of pile construction, made up:",,
5702.41,,,Of wool or fine animal hair:,,
,,,"Carpets, cut, fabricated or moulded to shape, for use in the",,
,,,assembly of motor vehicles as may be determined by,,
,,,the Minister in accordance with Section 14 of this Act:,,
5702.41.01,00E,.,Containing 80 % or more by weight of wool in the pile,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 8
,,,,,1/2025 7.3
5702.41.09,00F,.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other:,,
5702.41.11,,,Containing 80 % or more by weight of wool in the pile,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01J,m2,Exceeding 4 m2,,
,09D,m2, Other,,
5702.41.19,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01K,m2,Exceeding 4 m2,,
,09E,m2, Other,,
5702.42,,,Of man-made textile materials:,,
5702.42.01,00K,.,"Carpets, cut, fabricated or moulded to shape, for use in the assembly",,
,,,of motor vehicles as may be determined by the Minister in,,
,,,accordance with Section 14 of this Act,10,Free
,,,,,*See Below
,,,,,CA 2.5
5702.42.09,00L,m2,Bath mats of terry towelling and the like,Free,Free
5702.42.19,,,Other,10,Free
,,,,,*See Below
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,01D,m2,Exceeding 4 m2,,
,09K,m2,Other,,
5702.49,,,Of other textile materials:,,
5702.49.01,00A,.,"Carpets, cut, fabricated or moulded to shape, for use in the assembly",,
,,,of motor vehicles as may be determined by the Minister in,,
,,,accordance with Section 14 of this Act,10,Free
,,,,,*See Below
,,,,,CA 2.5
5702.49.09,00B,m2,Bath mats of terry towelling and the like,Free,Free
5702.49.19,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01F,m2,Exceeding 4 m2,,
,09A,m2,Other,,
5702.5,,,"Other, not of pile construction, not made up:",,
,,,Of wool or fine animal hair:,,
5702.50.01,,,Containing 80% or more by weight of wool,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,10A,m2,Exceeding 4 m2,,
,19E,m2,Other,,
,,,"Carpets and other textile floor coverings, woven, etc.‚continued",,
,,,"Other, not of pile construction, not made up‚continued",,
,,,Of wool or fine animal hair‚continued,,
5702.50.09,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,10B,m2,Exceeding 4 m2,,
,19F,m2,Other,,
5702.50.19,,,Of man-made textile materials,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,10H,m2,Exceeding 4 m2,,
,19A,m2, Other,,
5702.50.29,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,RCEP 8
,,,,,1/2025 7.3
,10C,m2,Exceeding 4 m2,,
,19G,m2, Other,,
,,,"Other, not of pile construction, made up:",,
5702.91,,,Of wool or fine animal hair:,,
,,,"Carpets, cut, fabricated or moulded to shape, for use in the assembly",,
,,,of motor vehicles as may be determined by the Minister in,,
,,,accordance with Section 14 of this Act:,,
5702.91.01,00C,.,Containing 80 % or more by weight of wool,10,Free
,,,,,*See Below
,,,,,CA 2.5
5702.91.09,00D,.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,Other:,,
5702.91.11,,,Containing 80 % or more by weight of wool,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01G,m2,Exceeding 4 m2,,
,09B,m2, Other,,
5702.91.19,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01H,m2,Exceeding 4 m2,,
,09C,m2, Other,,
5702.92,,,Of man-made textile materials:,,
5702.92.01,00H,.,"Carpets, cut, fabricated or moulded to shape, for use in the assembly",,
,,,of motor vehicles as may be determined by the Minister in,,
,,,accordance with Section 14 of this Act,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 10
,,,,,1/2025 10
5702.92.09,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01G,m2,Exceeding 4 m2,,
,09B,m2,Other,,
5702.99,,,Of other textile materials:,,
5702.99.01,00K,.,"Carpets, cut, fabricated or moulded to shape, for use in the assembly",,
,,,of motor vehicles as may be determined by the Minister in,,
,,,accordance with Section 14 of this Act,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Carpets and other textile floor coverings, woven, etc.‚continued",,
,,,"Other, not of pile construction, made up‚continued",,
,,,Of other textile materials‚continued,,
5702.99.09,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01J,m2,Exceeding 4 m2,,
,09D,m2,Other,,
57.03,,,"Carpet and other textile floor coverings (including turf), tufted,",,
,,,whether or not made up:,,
5703.1,,,Of wool or fine animal hair:,,
,,,"Carpets cut, fabricated or moulded to shape, for use in the assembly of",,
,,,motor vehicles as may be determined by the Minister in accordance,,
,,,with Section 14 of this Act:,,
5703.10.01,00H,.,Containing 80 % or more by weight of wool in the pile,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 10
,,,,,1/2025 10
5703.10.09,00J,m2,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other:,,
5703.10.11,,,"Of pile construction, containing 80 % or more by weight of wool in",,
,,,the pile,10,Free
,,,,,*See Below
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,01A,m2,Exceeding 4 m2,,
,09G,m2,Other,,
5703.10.19,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01B,m2,Exceeding 4 m2,,
,09H,m2,Other,,
,,,Of nylon or other polyamides:,,
5703.21.00,00K,m2,Turf,10,Free
,,,,,*See Below
,,,,,RCEP 8
,,,,,1/2025 7.3
5703.29,,,Other:,,
5703.29.01,00B,.,"Carpets, cut, fabricated or moulded to shape, for use in the assembly",,
,,,of motor vehicles as may be determined by the Minister in accordance,,
,,,with Section 14 of this Act,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 8
,,,,,1/2025 7.3
5703.29.09,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 8
,,,,,1/2025 7.3
,10L,m2,Exceeding 4 m2,,
,,,Other:,,
,20H,m2, Carpet tiles,,
,30E,m2, Other,,
,,,Of other man-made textile materials:,,
5703.31.00,00C,m2,Turf,10,Free
,,,,,*See Below
,,,,,RCEP 7
,,,,,1/2025 6
,,,"Carpet and other textile floor coverings (including, etc.‚continued",,
,,,Of other man-made textile materials‚continued,,
5703.39,,,Other:,,
5703.39.01,00F,.,"Carpets, cut, fabricated or moulded to shape, for use in the assembly",,
,,,of motor vehicles as may be determined by the Minister in accordance,,
,,,with Section 14 of this Act,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 8
,,,,,1/2025 7.3
5703.39.09,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 7
,,,,,1/2025 6
,10D,m2,Exceeding 4 m2,,
,20A,m2,Other:,,
5703.9,,,Of other textile materials:,,
5703.90.01,00G,.,"Carpets, cut, fabricated or moulded to shape, for use in the assembly of",,
,,,motor vehicles as may be determined by the Minister in accordance,,
,,,with Section 14 of this Act,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 8
,,,,,1/2025 7.3
5703.90.09,,,Other,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
,01F,m2,Exceeding 4 m2,,
,09A,m2, Other,,
57.04,,,"Carpets and other textile floor coverings, of felt, not tufted or flocked,",,
,,,whether or not made up:,,
5704.10.00,00K,.,"Tiles, having a maximum surface area of 0.3 m2",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
5704.20.00,,.,"Tiles, having a maximum surface area exceeding 0.3 m2 but not",,
,,,exceeding 1 m2,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10L,.,In the piece,,
,19D,.,Other,,
5704.9,,,Other:,,
5704.90.01,,,In the piece,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01C,.,Numdah rugs,,
,19F,., Other,,
5704.90.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,.,Handmade:,,
,02B,.,Numdah rugs,,
,08A,.,Other,,
,29D,., Other,,
57.05,,,,,
5705.00.00,00D,m2,"Other carpets and other textile floor coverings, whether or not",,
,,,made up,10,Free
,,,,,*See Below
,,,,,RCEP 10
,,,,,1/2025 10
58.01,,,"Woven pile fabrics and chenille fabrics, other than fabrics of heading",,
,,,58.02 or 58.06:,,
5801.10.00,00A,m2,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Of cotton:,,
5801.21.00,00K,m2,Uncut weft pile fabrics,Free,Free
5801.22.00,,,Cut corduroy,Free,Free
,01B,m2,Containing man-made staple fibres and weighing more than 186 g/m2,,
,09H,m2, Other,,
5801.23.00,,,Other weft pile fabrics,Free,Free
,01G,m2,Containing man-made staple fibres and weighing more than 186 g/m2,,
,09B,m2, Other,,
5801.26.00,,, Chenille fabrics,Free,Free
,01L,m2,Containing man-made staple fibres and weighing more than 186 g/m2,,
,09F,m2, Other,,
5801.27.00,,,Warp pile fabrics,Free,Free
,,, √âpingl√© (uncut):,,
,10D,m2,Containing man-made staple fibres and weighing more than 186 g/m2,,
,15E,m2,Other,,
,,, Cut:,,
,19H,m2,Containing man-made staple fibres and weighing more than 186 g/m2,,
,29E,m2,Other,,
,,,Of man-made fibres:,,
5801.31.00,,,Uncut weft pile fabrics,Free,Free
,01A,m2,Synthetic fibres,,
,09G,m2, Other,,
5801.32.00,,,Cut corduroy,Free,Free
,01F,m2,Synthetic fibres,,
,09A,m2, Other,,
5801.33.00,,,Other weft pile fabrics,Free,Free
,01L,m2,Synthetic fibres,,
,09F,m2, Other,,
5801.36.00,,,Chenille fabrics,Free,Free
,01D,m2,Synthetic fibres,,
,09K,m2, Other,,
5801.37.00,,,Warp pile fabrics,Free,Free
,,, √âpingl√© (uncut):,,
,10H,m2,Synthetic fibres,,
,15J,m2,Other,,
,,, Cut:,,
,19A,m2,Synthetic fibres,,
,29J,m2,Other,,
5801.90.00,00L,m2,Of other textile materials,Free,Free
58.02,,,"Terry towelling and similar woven terry fabrics, other than narrow",,
,,,"fabrics of heading 58.06; tufted textile fabrics, other than products of",,
,,,heading 57.03:,,
5802.10.00,,,"Terry towelling and similar woven terry fabrics, of cotton",Free,Free
,10G,m2,Unbleached,,
,20D,m2,Other,,
5802.20.00,00C,m2,"Terry towelling and similar woven terry fabrics, of other textile materials",Free,Free
5802.3,,,Tufted textile fabrics:,,
5802.30.01,00C,m2,With a base of woven fabrics or nonwovens,5,Free
,,,,,*See Below
,,,,,RCEP 4
,,,,,1/2025 3.7
5802.30.15,,,With a base of knitted or crocheted fabric,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01B,m2,Wool or fine animal hair,,
,11K,m2, Cotton,,
,21G,m2,Synthetic fibres,,
,31D,m2,Artificial fibres,,
,39K,m2,.Other,,
,,,"Terry towelling and similar woven terry fabrics, etc.‚continued",,
,,,Tufted textile fabrics‚continued,,
,,,Other:,,
5802.30.31,00K,m2,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
5802.30.39,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01J,m2,Felt,,
,,,Other:,,
,11F,m2, Of cotton,,
,19A,m2, Other,,
58.03,,,,,
5803.00.00,,,"Gauze, other than narrow fabrics of heading 58.06",Free,Free
,10A,m2, Of cotton,,
,19E,m2, Of other textile materials,,
58.04,,,"Tulles and other net fabrics, not including woven, knitted or crocheted",,
,,,"fabrics; lace in the piece, in strips or in motifs, other than fabrics of",,
,,,headings 60.02 to 60.06:,,
5804.10.00,00F,.,Tulles and other net fabrics,Free,Free
,,,Mechanically made lace:,,
5804.21.00,00D,.,Of man-made fibres,Free,Free
5804.29.00,00L,.,Of other textile materials,Free,Free
5804.30.00,00C,.,Hand-made lace,Free,Free
58.05,,,,,
5805.00.00,00L,.,"Hand-woven tapestries of the type Gobelins, Flanders, Aubusson,",,
,,,"Beauvais and the like, and needle-worked tapestries (for example,",,
,,,"petit point, cross stitch), whether or not made up",Free,Free
58.06,,,"Narrow woven fabrics, other than goods of heading 58.07; narrow",,
,,,fabrics consisting of warp without weft assembled by means of an,,
,,,adhesive (bolducs):,,
5806.1,,,Woven pile fabrics (including terry towelling and similar terry fabrics),,
,,,and chenille fabrics:,,
5806.10.02,,,Towelling and terry fabrics,Free,Free
,01C,., Blended polyester/cotton woven huckaback roller towelling,,
,09J,., Other,,
5806.10.19,00E,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5806.2,,,"Other woven fabrics, containing by weight 5 % or more of elastomeric",,
,,,yarn or rubber thread:,,
5806.20.01,00B,.,Fabrics containing elastomeric fibres,Free,Free
5806.20.09,00C,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other woven fabrics:,,
5806.31.00,00D,.,Of cotton,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5806.32.00,00J,.,Of man-made fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Narrow woven fabrics, other than goods of heading, etc.‚continued",,
,,,Other woven fabrics‚continued,,
5806.39.00,00L,.,Of other textile materials,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5806.40.00,00C,.,Fabrics consisting of warp without weft assembled by means of an,,
,,,adhesive (bolducs),5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
58.07,,,"Labels, badges and similar articles of textile materials, in the piece, in",,
,,,"strips or cut to shape or size, not embroidered:",,
5807.10.00,00L,.,Woven,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
5807.90.00,00K,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
58.08,,,"Braids in the piece; ornamental trimmings in the piece, without",,
,,,"embroidery, other than knitted or crocheted; tassels, pompons and",,
,,,similar articles:,,
5808.1,,,Braids in the piece:,,
5808.10.01,00E,.,Braided surgical suture non-absorbable thread; sterile umbilical tape,Free,Free
5808.10.09,00F,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5808.90.00,00H,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
58.09,,,,,
5809.00.00,00C,m2,Woven fabrics of metal thread and woven fabrics of metallised yarn of,,
,,,"heading 56.05, of a kind used in apparel, as furnishing fabrics or for",,
,,,"similar purposes, not elsewhere specified or included",Free,Free
58.1,,,"Embroidery in the piece, in strips or in motifs:",,
5810.10.00,00L,.,Embroidery without visible ground,Free,Free
,,,Other embroidery:,,
5810.91.00,00D,.,Of cotton,Free,Free
5810.92.00,00J,.,Of man-made fibres,Free,Free
5810.99.00,00L,.,Of other textile materials,Free,Free
58.11,,,,,
5811,,,"Quilted textile products in the piece, composed of one or more layers",,
,,,"of textile materials assembled with padding by stitching or otherwise,",,
,,,other than embroidery of heading 58.10:,,
5811.00.01,10J,m2,Of silk,Free,Free
5811.00.09,00B,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
59.01,,,"Textile fabrics coated with gum or amylaceous substances, of a kind",,
,,,used for the outer covers of books or the like; tracing cloth; prepared,,
,,,painting canvas; buckram and similar stiffened textile fabrics of a,,
,,,kind used for hat foundations:,,
5901.10.00,00H,m2,"Textile fabrics coated with gum or amylaceous substances, of a kind",,
,,,used for the outer covers of books or the like,Free,Free
5901.90.00,00G,m2,Other,Free,Free
59.02,,,"Tyre cord fabric of high tenacity yarn of nylon or other polyamides,",,
,,,polyesters or viscose rayon:,,
5902.10.00,00F,m2,Of nylon or other polyamides,Free,Free
5902.20.00,00K,m2,Of polyesters,Free,Free
5902.90.00,00E,m2,Other,Free,Free
59.03,,,"Textile fabrics impregnated, coated, covered or laminated with",,
,,,"plastics, other than those of heading 59.02:",,
5903.10.00,,,With poly(vinyl chloride),5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Printed, embossed or otherwise surface-worked:",,
,01B,m2, Impregnated or coated,,
,09H,m2, Covered or laminated,,
,,,Other:,,
,11K,m2, Impregnated or coated,,
,19E,m2, Covered or laminated,,
5903.20.00,,,With polyurethane,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Printed, embossed or otherwise surface-worked:",,
,01F,m2, Impregnated or coated,,
,09A,m2, Covered or laminated,,
,,,Other:,,
,11C,m2, Impregnated or coated,,
,19J,m2, Covered or laminated,,
5903.9,,,Other:,,
5903.90.01,00K,m2,Tailors‚Äô fusible interlinings,Free,Free
5903.90.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,," Printed, embossed or otherwise surface-worked:",,
,01J,m2,Coated with foam or cellular plastics,,
,,,Other:,,
,11F,m2, Impregnated or coated,,
,19A,m2, Covered or laminated,,
,29J,m2, Other,,
59.04,,,"Linoleum, whether or not cut to shape; floor coverings consisting of a",,
,,,"coating or covering applied on a textile backing, whether or not cut to",,
,,,shape:,,
5904.10.00,00B,m2,Linoleum,5,Free
,,,,,*See Below
,,,,,RCEP 4
,,,,,1/2025 3.7
5904.90.00,,,Other,5,Free
,,,,,*See Below
,11G,m2,With a base consisting of needleloom felt or nonwovens,,
,19B,m2,With other textile base,,
59.05,,,,,
5905.00.00,00G,kg,Textile wall coverings,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
59.06,,,"Rubberised textile fabrics, other than those of heading 59.02:",,
5906.10.00,00J,m2,Adhesive tape of a width not exceeding 20 cm,Free,Free
,,,Other:,,
5906.91,,,Knitted or crocheted:,,
5906.91.01,00J,m2,Elastic,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5906.91.18,,,Other,Free,Free
,01G,m2,Rubberised waterproof,,
,09B,m2,Other,,
5906.99.00,,,Other,Free,Free
,01G,m2, Of wool or fine animal hair,,
,11D,m2, Narrow woven fabrics as defined in Note 5 to Chapter 58 and narrow,,
,,,fabrics (bolduc) consisting of warp without weft assembled by means,,
,,,of an adhesive,,
,19K,m2, Other,,
59.07,,,,,
5907,,,"Textile fabrics otherwise impregnated, coated or covered; painted",,
,,,"canvas being theatrical scenery, studio back-cloths or the like:",,
5907.00.01,00K,m2,Textile fabrics coated or impregnated with oil or preparations with a,,
,,,basis of drying oil,Free,Free
,,,"Textile fabrics otherwise impregnated, coated or covered:",,
5907.00.11,00E,.,Electrical insulation tape,Free,Free
5907.00.19,00F,.,Typewriter and similar ribbon,Free,Free
5907.00.29,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,01K,., 100 % nylon electrostatically flocked velour with woven backing,,
,09E,., Other,,
5907.00.39,00G,.,"Painted canvas being theatrical scenery, studio back-cloths or the like",Free,Free
59.08,,,,,
5908.00.00,00A,.,"Textile wicks, woven, plaited or knitted, for lamps, stoves, lighters,",,
,,,candles or the like; incandescent gas mantles and tubular knitted gas,,
,,,"mantle fabric therefor, whether or not impregnated",Free,Free
59.09,,,,,
5909,,,"Textile hosepiping and similar textile tubing, with or without lining,",,
,,,armour or accessories of other materials:,,
5909.00.01,00F,.,With couplings or other fittings attached,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
5909.00.09,00G,.,Other,Free,Free
59.1,,,,,
5910.00.00,10L,.,"Transmission or conveyor belts or belting, of textile material,",,
,,,"whether or not impregnated, coated, covered or laminated with",,
,,,"plastics, or reinforced with metal or other material",Free,Free
59.11,,,"Textile products and articles, for technical uses, specified in Note 8 to",,
,,,this Chapter:,,
5911.10.00,,,"Textile fabrics, felt and felt-lined woven fabrics, coated, covered or",,
,,,"laminated with rubber, leather or other material, of a kind used for card",,
,,,"clothing, and similar fabrics of a kind used for other technical purposes,",,
,,,"including narrow fabrics made of velvet impregnated with rubber, for",,
,,,covering weaving spindles (weaving beams),Free,Free
,01C,.,Velvet impregnated with rubber,,
,09J,.,Other,,
5911.20.00,00J,m2,"Bolting cloth, whether or not made up",Free,Free
,,,"Textile products and articles, for technical uses, etc.‚continued",,
,,,"Textile fabrics and felts, endless or fitted with linking devices, of a kind",,
,,,"used in paper-making or similar machines (for example, for pulp or",,
,,,asbestos-cement):,,
5911.31.00,,,Weighing less than 650 g/m2,Free,Free
,01E,., Woven textile felts of a kind commonly used in paper-making,,
,09L,., Felts of a kind commonly used in asbestos-cement making machines,,
,19H,., Other,,
5911.32.00,,,Weighing 650 g/m2 or more,Free,Free
,01K,., Woven textile felts of a kind commonly used in paper-making,,
,09E,., Felts of a kind commonly used in asbestos-cement making machines,,
,19B,., Other,,
5911.40.00,00F,.,"Filtering or straining cloth of a kind used in oil presses or the like,",,
,,,including that of human hair,Free,Free
5911.9,,,Other:,,
5911.90.01,00L,.,Industrial textile filters,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
5911.90.09,00A,.,Other,Free,Free
60.01,,,"Pile fabrics, including ‚Äúlong pile‚Äù fabrics and terry fabrics, knitted",,
,,,or crocheted:,,
6001.1,,,‚ÄúLong pile‚Äù fabrics:,,
6001.10.01,00B,m2,"Impregnated, coated, covered or laminated",Free,Free
,,,Other:,,
6001.10.11,,,Stitch-bonded,Free,Free
,01F,m2,Wool or fine animal hair,,
,09A,m2,Cotton,,
,11C,m2,Synthetic fibres,,
,19J,m2,Artificial fibres,,
,29F,m2,Other,,
,,,Other:,,
6001.10.25,00J,m2,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
