Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,11B,.,  For human medicine,,
,31G,.,  Other,,
30.03,,,"Medicaments (excluding goods of heading 30.02, 30.05 or 30.06)",,
,,,consisting of two or more constituents which have been mixed together,,
,,,"for therapeutic or prophylactic uses, not put up in measured doses or",,
,,,in forms or packings for retail sale:,,
3003.1,,,"Containing penicillins or derivatives thereof, with a penicillanic acid",,
,,,"structure, or streptomycins or their derivatives:",,
3003.10.01,00B,.,For veterinary medicine,Free,Free
3003.10.09,00C,.,Other,Free,Free
3003.20.00,,,"Other, containing antibiotics",Free,Free
,10G,.,  For veterinary medicine,,
,19L,.,  Other,,
,,,"Other, containing hormones or other products  of heading 29.37:",,
3003.31.00,00H,.,Containing insulin,Free,Free
3003.39.00,,,Other,Free,Free
,10A,.,   For veterinary medicine,,
,19E,.,   Other,,
,,,"Other, containing alkaloids or derivatives thereof:",,
3003.41.00,,,Containing ephedrine or its salts,Free,Free
,10J,.,   For veterinary medicine,,
,19B,.,   Other,,
,,,"Medicaments (excluding goods of headings 30.02, etc.continued",,
,,,"Other, containing alkaloids or derivatives thereofcontinued",,
3003.42.00,,,Containing pseudoephedrine (INN) or its salts,Free,Free
,10C,.,   For veterinary medicine,,
,19G,.,   Other,,
3003.43.00,,,Containing norephedrine or its salts,Free,Free
,10H,.,   For veterinary medicine,,
,19A,.,   Other,,
3003.49.00,,,Other,Free,Free
,10E,.,   For veterinary medicine,,
,19J,.,   Other,,
3003.60.00,00D,.,"Other, containing antimalarial active principles described in",,
,,,Subheading Note 2 to this Chapter,Free,Free
3003.9,,,Other:,,
3003.90.01,00A,.,For veterinary medicine,Free,Free
3003.90.09,19C,.,Other,Free,Free
30.04,,,"Medicaments (excluding goods of headings 30.02, 30.05 or 30.06)",,
,,,consisting of mixed or unmixed products for therapeutic or,,
,,,"prophylactic uses, put up in measured doses (including those in the",,
,,,form of transdermal administration systems) or in forms or packings,,
,,,for retail sale:,,
3004.1,,,"Containing penicillins or derivatives thereof, with a penicillanic acid",,
,,,"structure, or streptomycins or their derivatives:",,
3004.10.01,00L,.,For veterinary medicine,Free,Free
3004.10.09,10J,.,Other,Free,Free
3004.20.00,,,"Other, containing antibiotics",Free,Free
,10E,.,  For veterinary medicine,,
,20B,.,  Other,,
,,,"Other, containing hormones or other products  of heading 29.37:",,
3004.31.00,10C,.,Containing insulin,Free,Free
3004.32.00,,,"Containing corticosteroid hormones, their derivatives",,
,,,or structural analogues,Free,Free
,10H,.,  For veterinary medicine,,
,20E,.,  Other,,
3004.39.00,,,Other,Free,Free
,10K,.,   For veterinary medicine,,
,20G,.,   Other,,
,,,"Other, containing alkaloids or derivatives thereof:",,
3004.41.00,,,Containing ephedrine or its salts,Free,Free
,10G,.,   For veterinary medicine,,
,20D,.,   Other,,
3004.42.00,,,Containing pseudoephedrine (INN) or its salts,Free,Free
,10A,.,   For veterinary medicine,,
,20J,.,   Other,,
3004.43.00,,,Containing norephedrine or its salts,Free,Free
,10F,.,   For veterinary medicine,,
,20C,.,   Other,,
3004.49.00,,,Other,Free,Free
,10C,.,   For veterinary medicine,,
,20L,.,   Other,,
3004.50.00,,,"Other, containing vitamins or other products of heading 29.36",Free,Free
,10F,.,   For veterinary medicine,,
,20C,.,   Other,,
3004.60.00,10K,.,"Other, containing antimalarial active principles described in",,
,,,Subheading Note 2 to this Chapter,Free,Free
3004.9,,,Other:,,
3004.90.01,00K,.,For veterinary medicine,Free,Free
,,,"Medicaments (excluding goods of headings 30.02, etc.continued",,
,,,Othercontinued,,
,,,Other:,,
3004.90.11,10B,.,Organo-therapeutic glands and other goods of heading 30.01 put up,,
,,,in measured doses or in forms or in packings of a kind sold by retail,Free,Free
3004.90.19,,,Other,Free,Free
,,,In aerosol containers:,,
,04J,No., Containing chlorofluorocarbons,,
,12K,No., Other,,
,30H,.,Other,,
30.05,,,"Wadding, gauze, bandages and similar articles (for example, dressings,",,
,,,"adhesive plasters, poultices), impregnated or coated with",,
,,,pharmaceutical substances or put up in forms or packings for retail,,
,,,"sale for medical, surgical, dental or veterinary purposes:",,
3005.10.00,,,Adhesive dressings and other articles having an adhesive layer,Free,Free
,01L,.,  Incorporating woven fabrics,,
,09F,.,  Other,,
3005.9,,,Other:,,
3005.90.01,00H,kg,Cotton rolls or pellets,Free,Free
3005.90.09,,,Other,Free,Free
,01G,kg,   Wadding impregnated or coated with pharmaceutical substances or,,
,,,put up in retail packings for medical or surgical purposes,,
,,,   Other:,,
,11D,.,Sterilised packs containing composite dressings,,
,19K,.,Non-adhesive dressings incorporating non-woven fabrics or,,
,,,impregnated with wax substances,,
,22K,No.,Plaster of Paris bandages,,
,29G,.,Other,,
30.06,,,Pharmaceutical goods specified in Note 4 to this Chapter:,,
3006.1,,,"Sterile surgical catgut, similar sterile suture materials (including sterile",,
,,,absorbable surgical or dental yarns) and sterile tissue adhesives for,,
,,,surgical wound closure; sterile laminaria and sterile laminaria tents;,,
,,,sterile absorbable surgical or dental haemostatics; sterile surgical or,,
,,,"dental adhesion barriers, whether or not absorbable:",,
,,,"Plates, sheets, film, foil and strip, of plastics, non-cellular and not",,
,,,"reinforced, laminated, supported or similarly combined with other",,
,,,materials:,,
,,,Of polymers of ethylene:,,
3006.10.01,00G,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3006.10.05,00B,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of polymers of propylene:,,
,,,Biaxially oriented:,,
3006.10.07,00E,kg,Printed,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
3006.10.09,00H,kg,Other,Free,Free
3006.10.11,00B,m2,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in,,
,,,width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Pharmaceutical goods specified in Note 4 to this Chaptercontinued,,
,,,"Sterile surgical catgut, similar sterile suture materials, etc.continued",,
,,,"Plates, sheets, film, foil and strip, of plastics, etc.continued",,
,,,Of polymers of propylenecontinued,,
3006.10.13,00E,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Of polymers of styrene, or of acrylic polymers:",,
3006.10.15,00H,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3006.10.17,00L,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in,,
,,,width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3006.10.19,00C,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of polymers of vinyl chloride:,,
3006.10.21,00H,kg,Containing by weight not less than 6 % of plasticisers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3006.10.23,00L,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3006.10.25,00C,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Of polycarbonates, alkyd resins, polyallyl esters or other polyesters:",,
,,,Of polycarbonates:,,
3006.10.29,00J,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in,,
,,,"width, printed",Free,Free
3006.10.31,00C,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of poly(ethylene terephthalate):,,
3006.10.33,00F,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in,,
,,,"width, printed",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 5
,,,,,1/2025 5
3006.10.35,00J,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3006.10.37,00A,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Pharmaceutical goods specified in Note 4 to this Chaptercontinued,,
,,,"Sterile surgical catgut, similar sterile suture materials, etc.continued",,
,,,"Plates, sheets, film, foil and strip, of plastics, etc.continued",,
,,,Of cellulose or its chemical derivatives:,,
3006.10.39,00D,kg,Of vulcanised fibre,Free,Free
3006.10.41,00J,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of other plastics:,,
3006.10.43,00A,kg,"Of poly(vinyl butyral), of polyamides, of amino-resins, or of",,
,,,phenolic resins,5,Free
,,,,,*See Below
,,,,,CA Free
,,,Other:,,
3006.10.45,00D,m2,Of a thickness not exceeding 0.5 mm and of a width not,,
,,,exceeding 20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3006.10.47,00G,.,Of fluoro-polymers of a thickness not exceeding 0.25 mm and,,
,,,exceeding 20 cm in width,Free,Free
3006.10.49,00K,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,"Other plates, sheets, film, foil and strip, of plastics:",,
3006.10.51,00D,kg,"In blocks of regular geometric shape, other than polymers of vinyl",,
,,,chloride or of regenerated cellulose,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
3006.10.53,00G,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,"Knitted or crocheted fabrics of a width not exceeding 30 cm,",,
,,,containing by weight 5 % or more of elastomeric yarn or rubber thread:,,
,,,Containing by weight 5 % or more of elastomeric yarn but not,,
,,,containing rubber thread:,,
3006.10.59,00E,m2,Stitch-bonded,Free,Free
3006.10.61,00K,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Other:,,
3006.10.63,00B,m2,Stitch-bonded,Free,Free
3006.10.65,00E,m2,"Of wool or fine animal hair, of cotton, or of man-made fibres",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3006.10.67,00H,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Knitted or crocheted fabrics of a width not exceeding 30 cm, not",,
,,,elsewhere specified or included in this heading:,,
3006.10.69,00L,m2,Stitch-bonded,Free,Free
3006.10.71,00E,m2,"Of wool or fine animal hair, of cotton, or of man-made fibres",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Pharmaceutical goods specified in Note 4 to this Chaptercontinued,,
,,,"Sterile surgical catgut, similar sterile suture materials, etc.continued",,
,,,"Knitted or crocheted fabrics of a width not, etc.continued",,
3006.10.73,00H,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Warp knit fabrics (including those made on galloon knitting machines),",,
,,,"other than of wool or fine animal hair, of cotton, or of man-made fibres,",,
,,,not elsewhere specified or included in this heading:,,
3006.10.75,00L,m2,Stitch-bonded,Free,Free
3006.10.79,00F,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3006.10.89,,,Other,Free,Free
,10J,.,   Sterile surgical catgut,,
,19B,.,   Other,,
3006.30.00,00H,.,Opacifying preparations for X-ray examinations; diagnostic reagents,,
,,,designed to be administered to the patient,Free,Free
3006.4,,,Dental cements and other dental fillings; bone reconstruction cements:,,
3006.40.01,00H,.,Dental cements and other dental fillings,Free,Free
3006.40.09,00J,.,Bone reconstruction cements,Free,Free
3006.50.00,00E,.,First-aid boxes and kits,Free,Free
3006.60.00,,,"Chemical contraceptive preparations based on hormones, on other",,
,,,products of heading 29.37 or on spermicides,Free,Free
,11D,.,  Based on hormones or on spermicides,,
,19K,.,  Other,,
3006.70.00,00B,.,Gel preparations designed to be used in human or veterinary medicine,,
,,,as a lubricant for parts of the body for surgical operations or physical,,
,,,examinations or as a coupling agent between the body and medical,,
,,,instruments,Free,Free
,,,Other,,
3006.91.00,,,Appliances identifiable for ostomy use,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10A,Hd,"   Ileo-colostomy drainage bags, disposable",,
,19E,.,   Other,,
3006.92.00,00J,.,Waste pharmaceuticals,Free,Free
3006.93,,,Placebos and blinded (or double-blinded) clinical trial kits for a,,
,,,"recognised clinical trial, put up in measured doses:",,
3006.93.01,00K,.,Of type made of sugar,5,Free
,,,,,*See Below
,,,,,CA 2
,,,,,RCEP 4
,,,,,1/2025 3.7
3006.93.03,00B,.,Of type made of starch or other foodstuff,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3006.93.05,00E,.,Of type in liquid form for oral intake,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
3006.93.09,00L,.,Other,Free,Free
31.01,,,,,
3101.00.00,,,"Animal or vegetable fertilisers, whether or not mixed together or",,
,,,chemically treated; fertilisers produced by the mixing or chemical,,
,,,treatment of animal or vegetable products,Free,Free
,01L,kg,Chemically treated,,
,09F,kg,Blood and bone mixed fertiliser,,
,19C,kg,Other,,
31.02,,,"Mineral or chemical fertilisers, nitrogenous:",,
3102.10.00,00D,kg,"Urea, whether or not in aqueous solution",Free,Free
,,,Ammonium sulphate; double salts and mixtures of ammonium sulphate,,
,,,and ammonium nitrate:,,
3102.21.00,00B,kg,Ammonium sulphate,Free,Free
3102.29.00,00J,kg,Other,Free,Free
3102.30.00,00A,kg,"Ammonium nitrate, whether or not in aqueous solution",Free,Free
3102.40.00,,,Mixtures of ammonium nitrate with calcium carbonate or other inorganic,,
,,,non-fertilising substances,Free,Free
,01C,kg,Calcium ammonium nitrate,,
,09J,kg,Other,,
3102.50.00,00J,kg,Sodium nitrate,Free,Free
3102.60.00,00B,kg,Double salts and mixtures of calcium nitrate and ammonium nitrate,Free,Free
3102.80.00,00K,kg,Mixtures of urea and ammonium nitrate in aqueous or ammoniacal,,
,,,solution,Free,Free
3102.90.00,,,"Other, including mixtures not specified in the foregoing subheadings or",,
,,,Tariff items of this heading,Free,Free
,10L,kg,Calcium cyanamide,,
,19D,kg,Other,,
31.03,,,"Mineral or chemical fertilisers, phosphatic:",,
,,,Superphosphates:,,
3103.11.00,00G,kg,Containing by weight 35 % or more of diphosphorus pentaoxide (P2O5),Free,Free
3103.19.00,00C,kg,Other,Free,Free
3103.90.00,,,Other,Free,Free
,10J,kg,Basic slag,,
,19B,kg,Other,,
31.04,,,"Mineral or chemical fertilisers, potassic:",,
3104.20.00,00D,kg,Potassium chloride,Free,Free
3104.30.00,00H,kg,Potassium sulphate,Free,Free
3104.90.00,,,Other,Free,Free
,10G,kg,"Carnallite, sylvite and other crude natural potassium salts",,
,15H,kg,Magnesium potassium sulphate,,
,19L,kg,Other,,
31.05,,,Mineral or chemical fertilisers containing two or three of the fertilising,,
,,,"elements nitrogen, phosphorus and potassium; other fertilisers; goods",,
,,,of this Chapter in tablets or similar forms or in packages of a gross,,
,,,weight not exceeding 10 kg:,,
3105.10.00,00J,.,Goods of this Chapter in tablets or similar forms or in packages of a,,
,,,gross weight not exceeding 10 kg,Free,Free
3105.20.00,00B,kg,Mineral or chemical fertilisers containing the three fertilising elements,,
,,,"nitrogen, phosphorus and potassium",Free,Free
3105.30.00,00F,kg,Diammonium hydrogenorthophosphate (diammonium phosphate),Free,Free
3105.40.00,00K,kg,Ammonium dihydrogenorthophosphate (monoammonium phosphate),,
,,,and mixtures thereof with diammonium hydrogenorthophosphate,,
,,,(diammonium phosphate),Free,Free
,,,Other mineral or chemical fertilisers containing the two fertilising,,
,,,elements nitrogen and phosphorus:,,
3105.51.00,00H,kg,Containing nitrates and phosphates,Free,Free
3105.59.00,00D,kg,Other,Free,Free
3105.60.00,00G,kg,Mineral or chemical fertilisers containing the two fertilising elements,,
,,,phosphorus and potassium,Free,Free
3105.90.00,00H,kg,Other,Free,Free
32.01,,,"Tanning extracts of vegetable origin; tannins and their salts, ethers,",,
,,,esters and other derivatives:,,
3201.10.00,00B,kg,Quebracho extract,Free,Free
3201.20.00,00F,kg,Wattle extract,Free,Free
3201.90.00,,,Other,Free,Free
,02H,kg,Oak or chestnut extract,,
,05B,kg,Other tanning extracts of vegetable origin,,
,11G,.,  Other,,
32.02,,,Synthetic organic tanning substances; inorganic tanning substances;,,
,,,"tanning preparations, whether or not containing natural tanning",,
,,,substances; enzymatic preparations for pre-tanning:,,
3202.10.00,00L,.,Synthetic organic tanning substances,Free,Free
3202.9,,,Other:,,
3202.90.01,00F,.,Tanning substances based on chromium salts,Free,Free
3202.90.09,00G,.,Other,Free,Free
32.03,,,,,
3203.00.00,,,Colouring matter of vegetable or animal origin (including dyeing,,
,,,"extracts but excluding animal black), whether or not chemically",,
,,,defined; preparations as specified in Note 3 to this Chapter based on,,
,,,colouring matter of vegetable or animal origin,Free,Free
,01C,.,Of vegetable origin,,
,02A,.,Of animal origin,,
32.04,,,"Synthetic organic colouring matter, whether or not chemically defined;",,
,,,preparations as specified in Note 3 to this Chapter based on synthetic,,
,,,organic colouring matter; synthetic organic products of a kind used as,,
,,,"fluorescent brightening agents or as luminophores, whether or not",,
,,,chemically defined:,,
,,,Synthetic organic colouring matter and preparations based thereon as,,
,,,specified in Note 3 to this Chapter:,,
3204.11.00,00A,.,Disperse dyes and preparations based thereon,Free,Free
3204.12.00,00F,.,"Acid dyes, whether or not premetallised, and preparations based",,
,,,thereon; mordant dyes and preparations based thereon,Free,Free
3204.13.00,00L,.,Basic dyes and preparations based thereon,Free,Free
3204.14.00,00E,.,Direct dyes and preparations based thereon,Free,Free
3204.15.00,00K,.,Vat dyes (including those usable in that state as pigments) and,,
,,,preparations based thereon,Free,Free
3204.16.00,00D,.,Reactive dyes and preparations based thereon,Free,Free
3204.17.00,00J,.,Pigments and preparations based thereon,Free,Free
3204.18.00,00C,.,Carotenoid colouring matters and preparations based thereon,Free,Free
3204.19.00,10E,.,"Other, including mixtures of colouring matter of two or more of the",,
,,,subheadings 3204.11 to 3204.19,Free,Free
3204.20.00,00L,.,Synthetic organic products of a kind used as fluorescent brightening,,
,,,agents,Free,Free
3204.90.00,00F,.,Other,Free,Free
32.05,,,,,
3205.00.00,00A,kg,Colour lakes; preparations as specified in Note 3 to this Chapter based,,
,,,on colour lakes,Free,Free
32.06,,,Other colouring matter; preparations as specified in Note 3 to this,,
,,,"Chapter, other than those of heading 32.03, 32.04 or 32.05; inorganic",,
,,,"products of a kind used as luminophores, whether or not chemically",,
,,,defined:,,
,,,Pigments and preparations based on titanium dioxide:,,
3206.11.00,00H,kg,Containing 80% or more by weight of titanium dioxide calculated on,,
,,,the dry matter,Free,Free
3206.19.00,00D,kg,Other,Free,Free
3206.20.00,00G,kg,Pigments and preparations based on chromium compounds,Free,Free
,,,Other colouring matter and other preparations:,,
3206.41.00,00J,kg,Ultramarine and preparations based thereon,Free,Free
3206.42.00,00C,kg,Lithopone and other pigments and preparations based on zinc sulphide,Free,Free
,,,"Other colouring matter; preparations as specified, etc.continued",,
,,,Other colouring matter and other preparationscontinued,,
3206.49.00,,,Other,Free,Free
,10B,kg,Pigments and preparations based on cadmium compounds,,
,15C,kg,Pigments and preparations based on hexacyanoferrates,,
,,,(ferrocyanides and ferricyanides),,
,19F,kg,Other,,
3206.50.00,15F,kg,Inorganic products of a kind used as luminophores,Free,Free
32.07,,,"Prepared pigments, prepared opacifiers and prepared colours,",,
,,,"vitrifiable enamels and glazes, engobes (slips), liquid lustres and",,
,,,"similar preparations, of a kind used in the ceramic, enamelling or",,
,,,"glass industry; glass frit and other glass, in the form of powder,",,
,,,granules or flakes:,,
3207.10.00,00A,kg,"Prepared pigments, prepared opacifiers, prepared colours and similar",,
,,,preparations,Free,Free
3207.20.00,00E,kg,"Vitrifiable enamels and glazes, engobes (slips) and similar preparations",Free,Free
3207.30.00,00J,kg,Liquid lustres and similar preparations,Free,Free
3207.40.00,00B,kg,"Glass frit and other glass, in the form of powder, granules or flakes",Free,Free
32.08,,,Paints and varnishes (including enamels and lacquers) based on,,
,,,"synthetic polymers or chemically modified natural polymers,",,
,,,dispersed or dissolved in a non-aqueous medium; solutions as defined,,
,,,in Note 4 to this Chapter:,,
3208.1,,,Based on polyesters:,,
3208.10.01,00F,kg,Solutions as defined in Note 4 to this Chapter,Free,Free
,,,Paints and enamels:,,
3208.10.11,00A,kg,Pearl essence,Free,Free
3208.10.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Containing organotin compounds:,,
,01L,kg,Low release copolymer type,,
,09F,kg,Other,,
,,,In aerosol containers:,,
,22C,No.,Containing chlorofluorocarbons,,
,28B,No.,Other,,
,39H,kg,Other,,
,,,Varnishes and lacquers:,,
3208.10.21,00G,kg,Dental cavity liners and sealers,Free,Free
3208.10.29,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,In aerosol containers:,,
,02D,No.,Containing chlorofluorocarbons,,
,08C,No.,Other,,
,19J,kg,Other,,
3208.2,,,Based on acrylic or vinyl polymers:,,
3208.20.01,00K,kg,Solutions as defined in Note 4 to this Chapter,Free,Free
,,,Paints and enamels:,,
3208.20.11,00E,kg,Pearl essence,Free,Free
,,,"Paints and varnishes (including enamels and, etc.continued",,
,,,Based on acrylic or vinyl polymerscontinued,,
,,,Paints and enamelscontinued,,
3208.20.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Containing organotin compounds:,,
,01D,kg,Low release copolymer type,,
,09K,kg,Other,,
,,,In aerosol containers:,,
,22G,No.,Containing chlorofluorocarbons,,
,28F,No.,Other,,
,39A,kg,Other,,
,,,Varnishes and lacquers:,,
3208.20.21,00L,kg,Dental cavity liners and sealers,Free,Free
3208.20.29,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,In aerosol containers:,,
,02H,No.,Containing chlorofluorocarbons,,
,08G,No.,Other,,
,19B,kg,Other,,
3208.9,,,Other:,,
3208.90.01,00E,kg,Solutions as defined in Note 4 to this Chapter,Free,Free
,,,Paints and enamels:,,
3208.90.11,00L,kg,Pearl essence,Free,Free
3208.90.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Containing organotin compounds:,,
,01K,kg,Low release copolymer type,,
,09E,kg,Other,,
,,,In aerosol containers:,,
,22B,No.,Containing chlorofluorocarbons,,
,28A,No.,Other,,
,39G,kg,Other,,
,,,Varnishes and lacquers:,,
3208.90.21,00F,kg,Dental cavity liners and sealers,Free,Free
3208.90.29,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,In aerosol containers:,,
,02C,No.,Containing chlorofluorocarbons,,
,08B,No.,Other,,
,19H,kg,Other,,
32.09,,,Paints and varnishes (including enamels and lacquers) based on,,
,,,"synthetic polymers or chemically modified natural polymers,",,
,,,dispersed or dissolved in an aqueous medium:,,
3209.1,,,Based on acrylic or vinyl polymers:,,
,,,Paints and enamels:,,
3209.10.01,00D,kg,Pearl essence,Free,Free
,,,"Paints and varnishes (including enamels and, etc.continued",,
,,,Based on acrylic or vinyl polymerscontinued,,
,,,Paints and enamelscontinued,,
3209.10.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Containing organotin compounds:,,
,01C,kg,Low release copolymer type,,
,09J,kg,Other,,
,,,In aerosol containers:,,
,22F,No.,Containing chlorofluorocarbons,,
,28E,No.,Other,,
,39L,kg,Other,,
3209.10.19,,,Varnishes and lacquers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,In aerosol containers:,,
,02G,No.,Containing chlorofluorocarbons,,
,08F,No.,Other,,
,19A,kg,Other,,
3209.9,,,Other:,,
,,,Paints and enamels:,,
3209.90.01,00C,kg,Pearl essence,Free,Free
3209.90.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Containing organotin compounds:,,
,01B,kg,Low release copolymer type,,
,09H,kg,Other,,
,,,In aerosol containers:,,
,22E,No.,Containing chlorofluorocarbons,,
,28D,No.,Other,,
,39K,kg,Other,,
3209.90.19,,,Varnishes and lacquers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,In aerosol containers:,,
,02F,No.,Containing chlorofluorocarbons,,
,08E,No.,Other,,
,19L,kg,Other,,
32.1,,,,,
3210,,,"Other paints and varnishes (including enamels, lacquers and",,
,,,distempers); prepared water pigments of a kind used for finishing,,
,,,leather:,,
3210.00.01,00D,kg,Distempers,Free,Free
3210.00.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,Paints and enamels:,,
,,,In aerosol containers:,,
,03K,No.,Containing chlorofluorocarbons,,
,07B,No.,Other,,
,18H,kg,Other,,
,,,Varnishes and lacquers:,,
,,,In aerosol containers:,,
,22F,No.,Containing chlorofluorocarbons,,
,28E,No.,Other,,
,39L,kg,Other,,
,,,  Other:,,
,,,In aerosol containers:,,
,42L,No.,Containing chlorofluorocarbons,,
,48K,No.,Other,,
,59E,kg,Other,,
32.11,,,,,
3211.00.00,00F,l,Prepared driers,Free,Free
32.12,,,Pigments (including metallic powders and flakes) dispersed in,,
,,,"non-aqueous media, in liquid or paste form, of a kind used in the",,
,,,manufacture of paints (including enamels); stamping foils; dyes and,,
,,,other colouring matter put up in forms or packings for retail sale:,,
3212.10.00,00H,.,Stamping foils,Free,Free
3212.90.00,,,Other,Free,Free
,,,Dyes and other colouring matter put up in forms or packings for retail,,
,,,sale:,,
,,,In aerosol containers:,,
,01E,No.,Containing chlorofluorocarbons,,
,09L,No.,Other,,
,19H,.,Other,,
,,,  Other:,,
,21K,kg,Aluminium paste,,
,29E,kg,Other,,
32.13,,,"Artists’, students’ or signboard painters’ colours, modifying tints,",,
,,,"amusement colours and the like, in tablets, tubes, jars, bottles, pans",,
,,,or in similar forms or packings:,,
3213.10.00,,,Colours in sets,Free,Free
,01D,.,"Of a kind used by signboard painters (for example, signwriters’",,
,,,"colours, poster and showcard colours)",,
,09K,.,"Paints and enamels of a kind used on recreational models, put up in",,
,,,containers of a capacity not exceeding 22 ml,,
,21J,.,Children’s watercolours,,
,25A,.,Children’s finger paints,,
,29D,.,Other,,
3213.90.00,,,Other,Free,Free
,01C,.,"Of a kind used by signboard painters (for example, signwriters’",,
,,,"colours, poster and showcard colours)",,
,09J,.,"Paints and enamels of a kind used on recreational models, put up in",,
,,,containers of a capacity not exceeding 22 ml,,
,17K,.,Children’s watercolours,,
,25L,.,Children’s finger paints,,
,29C,.,Other,,
