Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
87.1,,,,,
8710.00.00,00G,No.,"Tanks and other armoured fighting vehicles, motorised, whether or",,
,,,"not fitted with weapons, and parts of such vehicles",Free,Free
87.11,,,Motorcycles (including mopeds) and cycles fitted with an auxiliary,,
,,,"motor, with or without side-cars; side-cars:",,
8711.10.00,00J,No., With internal combustion piston engine of a cylinder capacity not,,
,,,exceeding 50 cc,Free,Free
8711.20.00,00B,No., With internal combustion piston engine of a cylinder capacity exceeding,,
,,,50 cc but not exceeding 250 cc,Free,Free
8711.30.00,00F,No., With internal combustion piston engine of a cylinder capacity exceeding,,
,,,250 cc but not exceeding 500 cc,Free,Free
8711.40.00,00K,No., With internal combustion piston engine of a cylinder capacity exceeding,,
,,,500 cc but not exceeding 800 cc,Free,Free
8711.50.00,00C,No., With internal combustion piston engine of a cylinder capacity,,
,,,exceeding 800 cc,Free,Free
8711.60.00,00G,No., With electric motor for propulsion,Free,Free
8711.90.00,10E,No., Other,Free,Free
87.12,,,,,
8712,,,"Bicycles and other cycles (including delivery tricycles), not motorised:",,
8712.00.01,,, Bicycles,5,Free
,,,,,*See Below
,,,,,CA Free
,01H,No.,. . Racing bicycles with wheel diameter not less than 658 mm,,
,09C,No.,. . Other,,
8712.00.09,00L,No., Other,Free,Free
87.13,,,"Carriages for disabled persons, whether or not motorised or otherwise",,
,,,mechanically propelled:,,
8713.10.00,00E,No., Not mechanically propelled,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8713.90.00,00D,No., Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
87.14,,,Parts and accessories of vehicles of headings 87.11 to 87.13:,,
8714.10.00,,, Of motorcycles (including mopeds),Free,Free
,10L,. .,. . Saddles,,
,15A,. .,. . Silencers,,
,19D,. .,. . Of plastics,,
,29A,. .,. . Other,,
8714.20.00,00G,. ., Of carriages for disabled persons,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,, Other:,,
8714.91.00,,,"Frames and forks, and parts thereof",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01E,. .,For bicycles of heading 87.12,,
,09L,. .,Other,,
8714.92.00,,,Wheel rims and spokes,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01K,. .,For bicycles of heading 87.12,,
,09E,. .,Other,,
8714.93.00,,,"Hubs, other than coaster braking hubs and hub brakes, and free-wheel",,
,,,sprocket-wheels,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01D,. .,For bicycles of heading 87.12,,
,09K,. .,Other,,
8714.94.00,,,"Brakes, including coaster braking hubs and hub brakes, and parts",,
,,,thereof,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01J,. .,For bicycles of heading 87.12,,
,09D,. .,Other,,
8714.95.00,,,Saddles,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,For bicycles of heading 87.12:,,
,01C,. .,. Of plastics,,
,09J,. .,. Other,,
,,,Other:,,
,11L,. .,. Of plastics,,
,19F,. .,. Other,,
,,,Parts and accessories of vehicles of headings 87.11 to 87.13—continued,,
8714.96.00,,,"Pedals and crank-gear, and parts thereof",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,For bicycles of heading 87.12:,,
,01H,. .,. Of plastics,,
,09C,. .,. Other,,
,,,Other:,,
,11E,. .,.Of plastics,,
,19L,. .,. Other,,
8714.99.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,For bicycles of heading 87.12:,,
,01A,. .,. Of plastics,,
,09G,. .,. Other,,
,,,Other:,,
,11J,. .,. Of plastics,,
,19D,. .,. Other,,
87.15,,,,,
8715.00.00,,,Baby carriages and parts thereof,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01F,. .,. Baby carriages,,
,09A,. .,. Parts,,
87.16,,,"Trailers and semi-trailers; other vehicles, not mechanically propelled;",,
,,,parts thereof:,,
8716.10.00,00K,No.," Trailers and semi-trailers of the caravan type, for housing or camping",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8716.20.00,00C,No., Self-loading or self-unloading trailers and semi-trailers for agricultural,,
,,,purposes,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,, Other trailers and semi-trailers for the transport of goods:,,
8716.31,,,Tanker trailers and tanker semi-trailers:,,
8716.31.01,,, Being the load-bearing portion of articulated motor vehicles,,
,,,(semi-trailers),5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,. Refrigerated:,,
,,,. . Containing hydrofluorocarbons:,,
,10E,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,13K,No.,Containing R-404A,,
,16D,No.,Containing R407F,,
,18L,No.,Containing R448A or R449A,,
,20B,No.,Other,,
,30K,No.,. . Other,,
,40G,No.,. Other,,
,,,"Trailers and semi-trailers; other vehicles, not etc.—continued",,
,,, Other trailers and semi-trailers for the transport of goods—continued,,
,,,Tanker trailers and tanker semi-trailers—continued,,
8716.31.09,,, Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,. Refrigerated:,,
,,,. . Containing hydrofluorocarbons:,,
,10F,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,13L,No.,Containing R-404A,,
,16E,No.,Containing R407F,,
,18A,No.,Containing R448A or R449A,,
,20C,No.,Other,,
,30L,No.,. . Other,,
,40H,No.,. Other,,
8716.39,,,Other:,,
8716.39.01,,, Being the load-bearing portion of articulated motor vehicles,,
,,,(semi-trailers),5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,. Refrigerated:,,
,,,. . Containing hydrofluorocarbons:,,
,10A,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,13F,No.,Containing R-404A,,
,16L,No.,Containing R407F,,
,18G,No.,Containing R448A or R449A,,
,20J,No.,Other,,
,30F,No.,. . Other,,
,40C,No.,. Other,,
8716.39.09,,, Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,. Refrigerated:,,
,,,. . Containing hydrofluorocarbons:,,
,10B,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,13G,No.,Containing R-404A,,
,16A,No.,Containing R407F,,
,18H,No.,Containing R448A or R449A,,
,20K,No.,Other,,
,30G,No.,. . Other,,
,40D,No.,. Other,,
8716.40.00,00L,No., Other trailers and semi-trailers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8716.8,,, Other vehicles:,,
8716.80.01,00A,. .,"Wagons, trolleys or wheeled pallets specially designed for the handling",,
,,,"of bulk cargo containers, as may be approved by the Minister and",,
,,,under such security as Customs may require that they will be exported,Free,Free
8716.80.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10K,No.,Trolleys of a kind provided in supermarkets for use by shoppers,,
,19C,. .,Other,,
8716.9,,, Parts:,,
8716.90.01,,, Axles and axle boxes,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01C,. .,Trailer axle assemblies having a rated carrying capacity of 3 tonnes,,
,,,or more,,
,09J,. .,Other,,
,,,"Trailers and semi-trailers; other vehicles, not etc.—continued",,
,,, Parts—continued,,
8716.90.09,,,Other,The rate applicable,
,,,,to the vehicles for,
,,,,which the parts have,
,,,,been designed,
,01D,. .,"Wheels, wire spoked, not exceeding 45 mm in rim width",,
,09K,. .,Other,,
88.01,,,,,
8801.00.00,,,"Balloons and dirigibles; gliders, hang gliders and other non-powered",,
,,,aircraft,Free,Free
,10A,No.,.Gliders and hang gliders,,
,15B,No.,.Meteorological balloons,,
,19E,. .,.Other,,
88.02,,,"Other aircraft (for example helicopters, aeroplanes), except unmanned",,
,,,aircraft of heading 88.06; spacecraft (including satellites) and suborbital,,
,,,and spacecraft launch vehicles:,,
,,, Helicopters:,,
8802.11.00,10H,No.,"Of an unladen weight not exceeding 2,000 kg",Free,Free
8802.12.00,10B,No.,"Of an unladen weight exceeding 2,000 kg",Free,Free
8802.20.00,,," Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",Free,Free
,20D,No.,"Containing 1,1,1,2-Tetrafluroethane (HFC-134a)",,
,30A,No.,Other,,
8802.30.00,,,"Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg",,
,,,"but not exceeding 15,000 kg",Free,Free
,20H,No.,"Containing 1,1,1,2-Tetrafluroethane (HFC-134a)",,
,30E,No.,Other,,
8802.40.00,,," Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",Free,Free
,20A,No.,"Containing 1,1,1,2-Tetrafluroethane (HFC-134a)",,
,30J,No.,Other,,
8802.60.00,00D,No., Spacecraft (including satellites) and suborbital and spacecraft launch,,
,,,vehicles,Free,Free
88.04,,,,,
8804.00.00,,,Parachutes (including dirigible parachutes and paragliders) and,,
,,,rotochutes; parts thereof and accessories thereto,Free,Free
,,,.Parachutes; parts thereof and accessories thereto:,,
,02E,No.,Parachutes,,
,08D,. .,Parts and accessories,,
,,,.Rotochutes; parts thereof and accessories thereto:,,
,11D,No.,Rotochutes,,
,19K,. .,Parts and accessories,,
88.05,,,Aircraft launching gear; deck-arrestor or similar gear; ground flying,,
,,,trainers; parts of the foregoing articles:,,
8805.10.00,00L,. ., Aircraft launching gear and parts thereof; deck-arrestor or similar gear,,
,,,and parts thereof,Free,Free
,,, Ground flying trainers and parts thereof:,,
8805.21.00,00J,. .,Air combat simulators and parts thereof,Free,Free
8805.29.00,00E,. .,Other,Free,Free
88.06,,,Unmanned aircraft:,,
8806.10.00,,, Designed for the carriage of passengers,Free,Free
,10F,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,20C,No.,Other,,
,,," Other, for remote-controlled flight only:",,
8806.21.00,00G,No.,With maximum take-off weight not more than 250 g,Free,Free
8806.22.00,00A,No.,With maximum take-off weight more than 250 g but not more than 7 kg,Free,Free
8806.23.00,00F,No.,With maximum take-off weight more than 7 kg but not more than 25 kg,Free,Free
8806.24.00,00L,No.,With maximum take-off weight more than 25 kg but not more than,,
,,,150 kg,Free,Free
8806.29.00,00C,No.,Other,Free,Free
,,, Other:,,
8806.91.00,00B,No.,With maximum take-off weight not more than 250 g,Free,Free
8806.92.00,00G,No.,With maximum take-off weight more than 250 g but not more than 7 kg,Free,Free
8806.93.00,00A,No.,With maximum take-off weight more than 7 kg but not more than 25 kg,Free,Free
8806.94.00,00F,No., With maximum take-off weight more than 25 kg but not more than,,
,,,150 kg,Free,Free
8806.99.00,00J,No.,Other,Free,Free
88.07,,,"Parts of goods of heading 88.01, 88.02 or 88.06:",,
8807.10.00,00G,. ., Propellers and rotors and parts thereof,Free,Free
8807.20.00,00L,. ., Under-carriages and parts thereof,Free,Free
8807.30.00,00D,. .," Other parts of aeroplanes, helicopters or unmanned aircraft",Free,Free
8807.90.00,00F,. ., Other,Free,Free
89.01,,,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and",,
,,,similar vessels for the transport of persons or goods:,,
8901.1,,," Cruise ships, excursion boats and similar vessels principally designed for",,
,,,the transport of persons; ferry-boats of all kinds:,,
8901.10.01,00L,No.,Air-cushion vessels,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Other:,,
8901.10.11,00F,No., Of less than 10 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8901.10.19,00G,No., Of 10 metres and over but not exceeding 50 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8901.10.29,00B,No., Exceeding 50 metres in overall length,Free,Free
8901.20.00,,, Tankers,Free,Free
,,,. . Refrigerated:,,
,,,Containing hydrofluorocarbons:,,
,10E,No.,". Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,13K,No.,. Containing R-404A,,
,16D,No.,. Containing R407F,,
,18L,No.,. Containing R448A or R449A,,
,20B,No.,. Other,,
,30K,No.,Other,,
,40G,No.,. . Other,,
8901.3,,," Refrigerated vessels, other than those of subheading 8901.20:",,
8901.30.01,,,Not exceeding 50 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Containing hydrofluorocarbons:,,
,10E,No.,". Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,15F,No.,. Containing R-404A,,
,16D,No.,. Containing R407F,,
,18L,No.,. Containing R448A or R449A,,
,20B,No.,. Other,,
,30K,No.,Other,,
8901.30.09,,,Exceeding 50 metres in overall length,Free,Free
,,,Containing hydrofluorocarbons:,,
,10F,No.,". Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,15G,No.,. Containing R-404A,,
,16E,No.,. Containing R407F,,
,18A,No.,. Containing R448A or R449A,,
,20C,No.,. Other,,
,30L,No.,Other,,
8901.9,,, Other vessels for the transport of goods and other vessels for the,,
,,,transport of both persons and goods:,,
8901.90.01,00K,No.,Air-cushion vessels,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Barges:,,
8901.90.11,,, Not exceeding 70 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01C,No.,. Dumb,,
,09J,No.,. Other,,
8901.90.19,,, Exceeding 70 metres in overall length,Free,Free
,01D,No.,. Dumb,,
,09K,No.,. Other,,
,,,"Cruise ships, excursion boats, ferry-boats, cargo ships, etc.—continued",,
,,," Other vessels for the transport of goods and other, etc.—continued",,
,,,Other:,,
8901.90.21,00L,No., Of less than 10 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8901.90.29,00A,No., Of 10 metres and over but not exceeding 50 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8901.90.39,00G,No., Exceeding 50 metres in overall length,Free,Free
89.02,,,,,
8902,,,Fishing vessels; factory ships and other vessels for processing or,,
,,,preserving fishery products:,,
8902.00.01,,, Of less than 10 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,. . Trawlers and other fishing vessels:,,
,,,Refrigerated:,,
,,,. Containing hydrofluorocarbons:,,
,10B,No.,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,13G,No.,. . Containing R-404A,,
,16A,No.,. . Containing R407F,,
,17K,No.,. . Containing R448A or R449A,,
,18H,No.,. . Other,,
,24B,No.,. Other,,
,28E,No.,Other,,
,,,. . Other,,
,,,Refrigerated:,,
,,,. Containing hydrofluorocarbons:,,
,34K,No.,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,36F,No.,. . Containing R-404A,,
,38B,No.,. . Containing R407F,,
,40D,No.,. . Containing R448A or R449A,,
,42L,No.,. . Other,,
,48K,No.,. Other,,
,49H,No.,Other,,
,,,"Fishing vessels; factory ships and other vessels for, etc.—continued",,
8902.00.09,,, Of 10 metres and over but not exceeding 50 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,. . Trawlers and other fishing vessels:,,
,,,Exceeding 18 metres in overall length:,,
,,,. Refrigerated:,,
,,,. . Containing hydrofluorocarbons:,,
,10C,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,15D,No.,Containing R-404A,,
,18J,No.,Containing R407F,,
,20L,No.,Containing R448A or R449A,,
,22G,No.,Other,,
,30H,No.,. . Other,,
,32D,No.,. Other,,
,,,Other,,
,,,. Refrigerated:,,
,,,. . Containing hydrofluorocarbons:,,
,38C,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,40E,No.,Containing R-404A,,
,42A,No.,Containing R407F,,
,44H,No.,Containing R448A or R449A,,
,46D,No.,Other,,
,50B,No.,. . Other,,
,52J,No.,. Other,,
,,,. . Other,,
,,,Refrigerated:,,
,,,. Containing hydrofluorocarbons:,,
,58H,No.,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,60K,No.,. . Containing R-404A,,
,62F,No.,Containing R407F,,
,64B,No.,Containing R448A or R449A,,
,66J,No.,. . Other,,
,70G,No.,. Other,,
,72C,No.,Other,,
8902.00.19,,, Exceeding 50 metres in overall length,Free,Free
,,,. . Trawlers and other fishing vessels:,,
,,,Refrigerated:,,
,,,. Containing hydrofluorocarbons:,,
,10J,No.,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,13C,No.,. . Containing R-404A,,
,16H,No.,. . Containing R407F,,
,18D,No.,. . Containing R448A or R449A,,
,20F,No.,. . Other,,
,28A,No.,. Other,,
,30C,No.,Other,,
,,,. . Other,,
,,,Refrigerated:,,
,,,. Containing hydrofluorocarbons:,,
,34F,No.,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,36B,No.,. . Containing R-404A,,
,38J,No.,. . Containing R407F,,
,40L,No.,. . Containing R448A or R449A,,
,42G,No.,. . Other,,
,46K,No.,. Other,,
,48F,No.,Other,,
89.03,,,Yachts and other vessels for pleasure or sports; rowing boats and,,
,,,canoes:,,
,,, Inflatable (including rigid hull inflatable) boats:,,
8903.11.00,00E,No.,"Fitted or designed to be fitted with a motor, unladen (net) weight",,
,,,(excluding the motor) not exceeding 100 kg,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8903.12.00,,,Not designed for use with a motor and unladen (net) weight not,,
,,,exceeding 100 kg,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10G,No.,"Dinghies, canoes",,
,20D,No.,Other,,
,,,"Yachts and other vessels for pleasure or sports, etc.—continued",,
,,, Inflatable (including rigid hull inflatable) boats—continued,,
8903.19.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10J,No.,Power-driven,,
,,,Other:,,
,20F,No.,". Dinghies, canoes",,
,30C,No.,. Other,,
,,," Sailboats, other than inflatable, with or without auxiliary motor:",,
8903.21.00,00J,No.,Of a length not exceeding 7.5 m,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8903.22.00,00C,No.,Of a length exceeding 7.5 m but not exceeding 24 m,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8903.23.00,00H,No.,Of a length exceeding 24 m,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,," Motorboats, other than inflatable, not including outboard motorboats:",,
8903.31.00,00B,No.,Of a length not exceeding 7.5 m,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8903.32.00,00G,No.,Of a length exceeding 7.5 m but not exceeding 24 m,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8903.33.00,00A,No.,Of a length exceeding 24 m,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,, Other,,
8903.93.00,,,Of a length not exceeding 7.5 m:,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10L,No.,Power-driven,,
,,,Other:,,
,20H,No.,". Dinghies, canoes and racing skiffs",,
,30E,No.,. Other,,
8903.99.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10H,No.,Power-driven,,
,,,Other:,,
,20E,No.,". Dinghies, canoes and racing skiffs",,
,30B,No.,. Other,,
89.04,,,,,
8904,,,Tugs and pusher craft:,,
8904.00.01,00A,No., Not exceeding 50 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8904.00.09,00B,No., Exceeding 50 metres in overall length,Free,Free
89.05,,,"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels",,
,,,the navigability of which is subsidiary to their main function; floating,,
,,,docks; floating or submersible drilling or production platforms:,,
8905.1,,, Dredgers:,,
8905.10.01,00C,No.,Not exceeding 70 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8905.10.09,00D,No.,Exceeding 70 metres in overall length,Free,Free
8905.2,,, Floating or submersible drilling or production platforms:,,
8905.20.01,00G,No.,Not exceeding 50 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8905.20.09,00H,No.,Exceeding 50 metres in overall length,Free,Free
8905.9,,, Other:,,
8905.90.01,00B,No.,Not exceeding 50 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8905.90.09,00C,No.,Exceeding 50 metres in overall length,Free,Free
89.06,,,"Other vessels, including warships and lifeboats other than rowing",,
,,,boats:,,
8906.10.00,00E,. ., Warships,Free,Free
8906.9,,, Other:,,
8906.90.10,00K,No.,Of less than 10 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8906.90.17,,,Of 10 metres and over but not exceeding 50 metres in overall length,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,11K,No.,Exceeding 18 metres in overall length,,
,19E,No.,Other,,
8906.90.19,00G,No.,Exceeding 50 metres in overall length,Free,Free
89.07,,,"Other floating structures (for example, rafts, tanks, coffer-dams,",,
,,,"landing-stages, buoys and beacons):",,
8907.10.00,00C,No., Inflatable rafts,5,Free
,,,,,*See Below
8907.90.00,00B,No., Other,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
89.08,,,,,
8908.00.00,00H,. .,Vessels and other floating structures for breaking up,Free,Free
