Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
8516.21.00,00E,No.,Storage heating radiators,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
8516.29,,,Other:,,
8516.29.01,00H,No.,Soil heating apparatus,Free,Free
8516.29.09,00J,No.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Electro-thermic hair-dressing or hand-drying apparatus:,,
8516.31.00,01G,No.,Hair dryers,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8516.32.00,00C,No.,Other hair-dressing apparatus,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
8516.33.00,00H,.,Hand-drying apparatus,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8516.40.00,00H,No.,Electric smoothing irons,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8516.50.00,00A,No.,Microwave ovens,Free,Free
8516.6,,,"Other ovens; cookers, cooking plates, boiling rings, grillers and roasters:",,
8516.60.01,,,Domestic stoves and ranges,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,01K,No.,Wall ovens,,
,11G,No.,Benchtop ovens,,
,21D,No.,Free-standing ranges,,
,29K,No.,Other,,
,,,Other:,,
8516.60.11,00G,No.,Coffee roasting appliances,Free,Free
,,,"Electric instantaneous or storage water heaters and, etc.continued",,
,,,"Other ovens; cookers, cooking plates, boiling rings, etc.continued",,
,,,Othercontinued,,
8516.60.19,,,Other,5 Free,
,,,,*See Below,
,,,,CA 1,
,,,,RCEP 3.5,
,,,,1/2025 3,
,01F,No.,Cooktops,,
,09A,No.,Other,,
,,,Other electro-thermic appliances:,,
8516.71,,,Coffee or tea makers:,,
8516.71.01,,,"Coffee makers, other than drip and percolator types",Free Free,
,01H,No.,Espresso/cappuccino type,,
,09C,No.,Other,,
8516.71.09,01J,No.,Other,5 Free,
,,,,*See Below,
,,,,CA 1,
,,,,RCEP 3.5,
,,,,1/2025 3,
8516.72.00,00H,No.,Toasters,5 Free,
,,,,*See Below,
,,,,CA 1,
,,,,RCEP 3.5,
,,,,1/2025 3,
8516.79,,,Other:,,
8516.79.01,00F,.,Perfume and incense heaters; heaters for diffusing insecticides,Free Free,
8516.79.09,00G,.,Automatic rice cookers,Free Free,
8516.79.19,,,Other,5 Free,
,,,,*See Below,
,,,,CA 1,
,,,,RCEP 3.5,
,,,,1/2025 3,
,01L,No.,Food dehydrators,,
,05C,No.,Deep fryers,,
,09F,.,Other,,
8516.80.00,00B,.,Electric heating resistors,5 Free,
,,,,*See Below,
,,,,CA 1,
,,,,RCEP 5,
,,,,1/2025 5,
8516.90.00,00F,.,Parts,The rate applicable,
,,,,to the appliance or,
,,,,apparatus for which,
,,,,the parts have been,
,,,,designed,
85.17,,,"Telephone sets, including smartphones and other telephones for",,
,,,cellular networks or for other cellular wireless networks; other,,
,,,"apparatus for the transmission or reception of voice, images or other",,
,,,"data, including apparatus for communication in a wired or wireless",,
,,,"network (such as a local or wide area network), other than transmission",,
,,,"or reception apparatus of heading 84.43, 85.25, 85.27 or 85.28:",,
,,," Telephone sets, including smartphones and other telephones for cellular",,
,,,networks or for other wireless networks:,,
8517.11.00,,,Line telephone sets with cordless handsets,Free Free,
,,,Incorporating line identification facilities for use with small business,,
,,,systems (SBS):,,
,10G,No.,Systems dependent,,
,13A,No.,Other,,
,,,Other:,,
,15H,No.,Systems dependent,,
,29H,No.,Other,,
8517.13.00,00J,.,Smartphones,Free Free,
8517.14.00,,,Other telephones for cellular networks or for other wireless networks,Free Free,
,10L,.,Hand-held citizen band,,
,12G,.,Mobile telephones,,
,14C,.,Radio-telephones,,
,20H,.,Other,,
,,,"Telephone sets, including smartphones and other, etc.continued",,
,,," Telephone sets, including smartphones and other, etc.continued",,
8517.18.00,,,Other,Free,Free
,,,Incorporating line identification facilities for use with small business,,
,,,systems(SBS):,,
,10J,No.,Systems dependent,,
,13C,No.,Other,,
,,,Other:,,
,15K,No.,Systems dependent,,
,19B,No.,Other,,
,,,"Other apparatus for transmission or reception of voice, images or other",,
,,,"data, including apparatus for communication in a wired or wireless",,
,,,network (such as a local or wide area network):,,
8517.61,,,Base stations:,,
8517.61.07,00B,No.,Transmission apparatus for radio-telephony or radio-telegraphy,Free,Free
8517.61.09,,,Other,Free,Free
,,,For line telephony or line telegraphy,,
,10B,No.,Telephonic,,
,15C,.,Other,,
,19F,.,Other,,
8517.62,,,"Machines for the reception, conversion and transmission or",,
,,,"regeneration of voice, images or other data, including switching",,
,,,and routing apparatus:,,
8517.62.01,00J,.,Units of automatic data processing machines,Free,Free
8517.62.05,00D,.,Teleprinters,Free,Free
8517.62.09,,,Telephonic or telegraphic switching apparatus,Free,Free
,10G,No.,Telephonic switching apparatus for small business systems (SBS),,
,,,Telephonic switching apparatus for private automatic branch,,
,,,exchanges (PABX):,,
,13A,No.,Not exceeding 50 line extensions,,
,15H,No.,Exceeding 50 line extensions but not exceeding 150 line,,
,,,extensions,,
,17D,No.,Exceeding 150 line extensions but not exceeding 500 line,,
,,,extensions,,
,19L,No.,Other,,
,25E,No.,Telephonic switching apparatus for public exchanges,,
,29H,No.,Other,,
8517.62.15,,,"Other apparatus, for carrier-current line systems or for digital line",,
,,,systems,Free,Free
,,,Apparatus for carrier-current line systems:,,
,10G,No.,Bandwidth management equipment,,
,13A,No.,Modems,,
,,,Multiplexors:,,
,15H,No.,Pulse code modulation (PCM) not exceeding 2.5 Mbits/s,,
,17D,No.,Other,,
,19L,No.,Network terminating units,,
,29H,No.,Other,,
,,,Other:,,
,35B,No.,Telephonic,,
,39E,No.,Other,,
,,,Transmission apparatus for radio-telephony or radio-telegraphy:,,
8517.62.19,00E,No.,Cordless microphones,Free,Free
8517.62.28,00D,.,Other,Free,Free
8517.62.29,00L,.,"Transmission apparatus incorporating reception apparatus, for",,
,,,radio-telephony or radio-telegraphy,Free,Free
8517.62.39,,,Other apparatus,Free,Free
,10C,No.,Telephonic,,
,19G,.,Other,,
8517.69,,,Other:,,
8517.69.01,00L,.,Radio-telephonic or radio-telegraphic weather-facsimile receivers,Free,Free
,,,"Other reception apparatus for radio-telephony, radio-telegraphy or",,
,,,radio broadcasting:,,
8517.69.06,00B,.,"Portable receivers for calling, alerting or paging",Free,Free
8517.69.08,00E,.,Other,Free,Free
8517.69.09,,,Other,Free,Free
,,,Videophones:,,
,10J,No.,Colour,,
,13C,No.,Black and white or other monochrome,,
,,,Other apparatus:,,
,19B,No.,Telephonic,,
,29K,.,Other,,
,,,"Telephone sets, including smartphones and other, etc.continued",,
,,,Parts:,,
8517.71.00,00A,.,Aerials and aerial reflectors of all kinds; parts suitable for use therewith,Free,Free
8517.79,,,Other:,,
8517.79.01,00D,.,Of apparatus capable of connecting to an automatic data processing,,
,,,machine,Free,Free
,,,Of transmission and transmission-reception apparatus for,,
,,,radio-telephony or radio-telegraphy:,,
8517.79.05,00K,.,Hand-held citizen band,Free,Free
8517.79.07,00B,.,Other,Free,Free
,,,Of radio-telephonic or radio-telegraphic receivers:,,
8517.79.11,00K,.,Of weather-facsimile receivers,Free,Free
8517.79.13,00B,.,Other,Free,Free
8517.79.21,,,Of other apparatus,Free,Free
,02A,.,Of telephone sets,,
,,,Of other telephonic or telegraphic apparatus:,,
,10B,.,Of private automatic branch exchanges (PABX),,
,12J,.,Other,,
,20K,.,Other,,
85.18,,,"Microphones and stands therefor; loudspeakers, whether or not",,
,,,"mounted in their enclosures; headphones and earphones, whether",,
,,,"or not combined with a microphone, and sets consisting of a",,
,,,microphone and one or more loudspeakers; audio-frequency electric,,
,,,amplifiers; electric sound amplifier sets:,,
8518.10.00,,,Microphones and stands therefor,Free,Free
,03H,No.,Microphones,,
,08J,.,Other,,
,,,"Loudspeakers, whether or not mounted in their enclosures:",,
8518.21.90,00L,No.,"Single loudspeakers, mounted in their enclosures",Free,Free
8518.22.90,00E,No.,"Multiple loudspeakers, mounted in the same enclosure",Free,Free
8518.29,,,Other:,,
8518.29.10,00C,No.,"Loudspeakers, without housing, having a frequency range of 300 Hz",,
,,,"to 3.4 KHz with a diameter not exceeding 50 mm, for",,
,,,telecommunication use,Free,Free
8518.29.90,00G,No.,Other,Free,Free
8518.3,,,"Headphones and earphones, whether or not combined with a microphone,",,
,,,and sets consisting of a microphone and one or more loudspeakers:,,
8518.30.01,00G,.,Headphones or earphones,Free,Free
8518.30.90,00K,.,Other,Free,Free
8518.4,,,Audio-frequency electric amplifiers:,,
8518.40.10,00K,No.,Audio-frequency electric amplifiers for use as repeaters in line,,
,,,telephony products,Free,Free
8518.40.90,00C,No.,Other,Free,Free
8518.5,,,Electric sound amplifier sets:,,
8518.50.01,00D,No.,Megaphones,Free,Free
8518.50.90,00G,No.,Other,Free,Free
8518.9,,,Parts:,,
,,,"Of headphones, earphones and combined microphone/speaker sets:",,
8518.90.01,00J,.,Of headphones or earphones,Free,Free
,,,Other:,,
8518.90.10,00H,.,Printed circuit assemblies,Free,Free
8518.90.20,00C,.,Other,Free,Free
,,,Other:,,
8518.90.25,,,Of microphones and stands therefor,Free,Free
,,,Of microphones:,,
,10B,.,Cordless,,
,15C,.,Other,,
,19F,.,Of stands,,
,,,"Microphones and stands therefor; loudspeakers, etc.continued",,
,,,Partscontinued,,
,,,Othercontinued,,
,,,Of loudspeakers; of audio-frequency electric amplifiers:,,
8518.90.30,00J,No.,Loudspeaker drive units not exceeding 65 mm frame diameter,Free,Free
,,,Other:,,
8518.90.35,00L,.,Multimedia upgrade kits,Free,Free
8518.90.40,00D,.,Printed circuit assemblies,Free,Free
8518.90.50,00K,.,Other,Free,Free
8518.90.55,00A,No.,Of megaphones,Free,Free
,,,Other:,,
8518.90.60,00E,.,Multimedia upgrade kits,Free,Free
8518.90.90,00A,.,Other,Free,Free
85.19,,,Sound recording or reproducing apparatus:,,
8519.2,,,"Apparatus operated by coins, banknotes, bank cards, tokens or by other",,
,,,means of payment:,,
8519.20.01,00A,No.,Coin- or disc-operated record-players,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8519.20.09,00B,No.,Compact disc players,Free,Free
8519.20.19,00H,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8519.30.00,,,Turntables (record-decks),Free,Free
,10F,No.,With automatic record changing mechanism,,
,19K,No.,Other,,
,,,Other apparatus:,,
8519.81,,,"Using magnetic, optical or semiconductor media:",,
,,,"Sound reproducing apparatus, not incorporating a sound recording",,
,,,device:,,
8519.81.05,00C,No.,Transcribing machines,Free,Free
,,,Pocket-size cassette-players:,,
8519.81.09,00J,No.,Talking book-players for the blind,Free,Free
8519.81.21,,,Other,Free,Free
,11D,No.,Dictating reproducers,,
,17C,No.,"Portable, only for use with headset",,
,29G,No.,Other,,
,,,"Other, cassette type:",,
8519.81.25,00D,No.,Talking book-players for the blind,Free,Free
8519.81.33,,,Other,Free,Free
,11B,No.,Dictating reproducers,,
,17A,No.,"Portable, only for use with headset",,
,29E,No.,Other,,
,,,Other:,,
8519.81.35,00K,No.,Compact disc players,Free,Free
8519.81.38,00J,No.,Other,Free,Free
,,,"Sound recording apparatus, whether or not incorporating a sound",,
,,,reproducing device:,,
8519.81.47,00H,No.,Dictating machines not capable of operating without an external,,
,,,source of power,Free,Free
8519.81.55,,,Other magnetic tape recorders incorporating sound reproducing,,
,,,apparatus,Free,Free
,,,Digital audio type:,,
,11F,No.,Cassette type,,
,17E,No.,Other,,
,21C,No.,"Other, cassette type",,
,29J,No.,Other,,
8519.81.69,,,Other,Free,Free
,10J,No.,Telephone answering machines,,
,20F,No.,Other,,
,,,Sound recording or reproducing apparatuscontinued,,
,,,Other apparatuscontinued,,
8519.89,,,Other:,,
8519.89.05,,,Record-players,Free,Free
,11E,No.,Without loudspeaker,,
,29H,No.,Other,,
8519.89.13,00B,No.,Transcribing machines,Free,Free
8519.89.15,00E,No.,Tape transport mechanisms not incorporating equipment for,,
,,,reproducing or amplifying sound,Free,Free
8519.89.21,00E,No.,"Cinematographic sound reproducers, not incorporating a sound",,
,,,recording device,Free,Free
8519.89.27,00C,No.,"Cinematographic sound recording apparatus, and re-recording",,
,,,"apparatus for cinematography, whether or not incorporating a sound",,
,,,reproducing device,Free,Free
8519.89.39,00A,No.,Other,Free,Free
85.21,,,"Video recording or reproducing apparatus, whether or not",,
,,,incorporating a video tuner:,,
8521.10.00,00C,No.,Magnetic tape-type,Free,Free
8521.90.00,00B,No.,Other,Free,Free
85.22,,,Parts and accessories suitable for use solely or principally with the,,
,,,apparatus of heading 85.19 or 85.21:,,
8522.10.00,00A,.,Pick-up cartridges,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8522.9,,,Other:,,
8522.90.05,00B,.,Of cinematographic sound recorders and sound reproducers,Free,Free
,,,Other:,,
8522.90.11,00B,.,"Needles; sapphires, diamonds and rubies whether or not mounted",Free,Free
,,,Other:,,
8522.90.21,00H,.,Printed circuit assemblies,Free,Free
8522.90.29,00J,.,Other,Free,Free
85.23,,,"Discs, tapes, solid-state non-volatile storage devices, “smart cards”",,
,,,"and other media for the recording of sound or of other phenomena,",,
,,,"whether or not recorded, including matrices and masters for the",,
,,,"production of discs, but excluding products of Chapter 37:",,
,,,Magnetic media:,,
8523.21.00,,,Cards incorporating a magnetic stripe,Free,Free
,10E,No.,Unrecorded,,
,19J,.,Recorded,,
8523.29,,,Other:,,
8523.29.01,,,"Magnetic tapes, unrecorded",Free,Free
,,,Of a width not exceeding 4 mm:,,
,10H,No.,Tape for use on automatic data processing machines,,
,,,Other:,,
,,,Audio tape:,,
,13B,No.,Digital,,
,15J,No.,Other,,
,19A,No.,Other,,
,,,Of a width exceeding 4 mm but not exceeding 6.5 mm:,,
,,,On open reel:,,
,21C,m,Tape for use on automatic data processing machines,,
,23K,m,Other,,
,,,Other:,,
,25F,No.,Videotape,,
,27B,No.,Tape for use on automatic data processing machines,,
,29J,.,Other,,
,,,Of a width exceeding 6.5 mm:,,
,,,On open reel:,,
,,,Videotape:,,
,31L,No.,Of a width exceeding 6.5 mm but not exceeding 13 mm,,
,33G,No.,Of a width exceeding 13 mm,,
,35C,m,Tape for use on automatic data processing machines,,
,37K,.,Other,,
,,,Other:,,
,39F,No.,Videotape,,
,41H,No.,Tape for use on automatic data processing machines,,
,49C,.,Other,,
,,,"Discs, tapes, solid-state non-volatile storage devices, etc.continued",,
,,,Magnetic mediacontinued,,
,,,Othercontinued,,
8523.29.09,00A,No.,"Magnetic discs, unrecorded",Free,Free
8523.29.15,,,Magnetic tapes for reproducing phenomena other than sound or,,
,,,"image, recorded",Free,Free
,10J,No.,Of a width not exceeding 4 mm,,
,15K,No.,Of a width exceeding 4 mm but not exceeding 6.5 mm,,
,19B,No.,Of a width exceeding 6.5 mm,,
,,,"Other magnetic tapes, recorded:",,
8523.29.19,00G,.,Of a width not exceeding 4 mm,Free,Free
,,,Of a width exceeding 4 mm but not exceeding 6.5 mm:,,
8523.29.27,00K,No.,Videotape,Free,Free
8523.29.29,00B,.,Other,Free,Free
,,,Of a width exceeding 6.5 mm:,,
8523.29.37,00E,No.,Videotape,Free,Free
8523.29.39,00H,.,Other,Free,Free
8523.29.49,,,"Other, recorded",Free,Free
,10L,.,For reproducing phenomena other than sound or image,,
,,,Other:,,
,13E,.,Prepared media for sound (or similar) recording (other than discs,,
,,,or tapes),,
,,,Sound (or similar) recorded media (other than discs or tapes:,,
,15A,.,Matrices,,
,17H,.,Other,,
,19D,.,Other,,
,,,Optical media:,,
8523.41.00,,,Unrecorded,Free,Free
,,,Discs for laser reading systems:,,
,10B,No.,Recordable compact discs,,
,15C,No.,Other,,
,19F,No.,Other,,
8523.49.00,,,Other,Free,Free
,,,Discs for laser reading systems:,,
,10J,No.,For reproducing phenomena other than sound or image,,
,15K,No.,For reproducing sound only,,
,19B,No.,Other,,
,,,Other:,,
,25G,.,For reproducing phenomena other than sound or image,,
,29K,.,.Prepared media for sound (or similar) recording (other than discs,,
,,,or tapes),,
,,,Sound (or similar) recorded media (other than discs or tapes):,,
,35D,.,Matrices,,
,39G,.,Other,,
,49D,.,Other,,
,,,Semiconductor media:,,
8523.51.00,00J,.,Solid-state non-volatile storage devices,Free,Free
8523.52,,,“Smart cards”:,,
8523.52.01,,,"“Smart cards” consisting only of a single electronic integrated circuit,",,
,,,and parts thereof,Free,Free
,10G,No.,“Smart cards” consisting only of a single electronic integrated,,
,,,circuit,,
,19L,No.,Parts,,
,,,“Smart cards” consisting of two or more electronic integrated,,
,,,"circuits, and parts thereof:",,
8523.52.10,00J,.,“Smart cards”,Free,Free
8523.52.90,10K,.,Parts,Free,Free
8523.59.00,,,Other,Free,Free
,10B,.,Proximity cards and tags,,
,19F,.,Other,,
,,,"Discs, tapes, solid-state non-volatile storage devices, etc.continued",,
8523.80.00,,,Other,Free,Free
,10B,No.,Unrecorded,,
,,,"Gramophone records, recorded:",,
,13G,No.,33 r.p.m.,,
,15C,No.,Other,,
,,,"Other, recorded:",,
,17K,.,For reproducing phenomena other than sound or image,,
,19F,.,Prepared media for sound (or similar) recording (other than discs or,,
,,,tapes),,
,,,Sound (or similar) recorded media (other than discs or tapes):,,
,23D,.,Matrices,,
,25L,.,Other,,
,29C,.,Other,,
85.24,,,"Flat panel display modules, whether or not incorporating",,
,,,touch-sensitive screens:,,
,,,Without drivers or control circuits:,,
8524.11.00,00B,No.,Of liquid crystals,Free,Free
8524.12.00,00G,No.,Of organic light-emitting diodes (OLED),Free,Free
8524.19.00,00J,No.,Other,Free,Free
,,,Other:,,
8524.91.01,00H,No.,Of liquid crystals,Free,Free
8524.92.01,00B,No.,Of organic light-emitting diodes (OLED),Free,Free
8524.99.01,00D,No.,Other,Free,Free
85.25,,,"Transmission apparatus for radio-broadcasting or television, whether",,
,,,or not incorporating reception apparatus or sound recording or,,
,,,"reproducing apparatus; television cameras, digital cameras and video",,
,,,camera recorders:,,
8525.50.90,,,Transmission apparatus,Free,Free
,11E,.,Radio-broadcast,,
,17D,.,Television-broadcast,,
,29H,.,Other,,
8525.60.00,,,Transmission apparatus incorporating reception apparatus,Free,Free
,10A,.,Television translators,,
,15B,.,Microwave repeater systems,,
,19E,.,Other,,
,,,"Television cameras, digital cameras and video camera recorders:",,
8525.81.00,,,High-speed goods as specified in Subheading Note 1 to this Chapter,Free,Free
,,,Television cameras:,,
,10C,No.,Hand-held,,
,20L,.,Other,,
,,,Other:,,
,30H,No.,Hand-held,,
,40E,.,Other,,
8525.82.00,,,"Other, radiation-hardened or radiation-tolerant goods as specified in",,
,,,Subheading Note 2 to this Chapter,Free,Free
,,,Television cameras:,,
,10H,No.,Hand-held,,
,20E,.,Other,,
,,,Other:,,
,30B,No.,Hand-held,,
,40K,.,Other,,
8525.83.00,,,"Other, night vision goods as specified in Subheading Note 3 to this",,
,,,Chapter,Free,Free
,,,Television cameras:,,
,10B,No.,Hand-held,,
,20K,.,Other,,
,,,Other:,,
,30G,No.,Hand-held,,
,40D,.,Other,,
8525.89.00,,,Other,Free,Free
,,,Television cameras:,,
,10K,No.,Hand-held,,
,20G,.,Other,,
,,,Other:,,
,30D,No.,Hand-held,,
,40A,.,Other,,
85.26,,,"Radar apparatus, radio navigational aid apparatus and radio remote",,
,,,control apparatus:,,
8526.10.00,00D,.,Radar apparatus,Free,Free
,,,Other:,,
8526.91.00,00H,.,Radio navigational aid apparatus,Free,Free
8526.92,,,Radio remote control apparatus:,,
8526.92.07,00G,.,Specially designed for use with toys,Free,Free
8526.92.09,00K,.,Other,Free,Free
85.27,,,"Reception apparatus for radio-broadcasting, whether or not",,
,,,"combined, in the same housing, with sound recording or reproducing",,
,,,apparatus or a clock:,,
,,,Radio-broadcast receivers capable of operating without an external,,
,,,source of power:,,
8527.12.90,00L,No.,Pocket-size radio cassette-players,Free,Free
8527.13.90,,,Other apparatus combined with sound recording or reproducing,,
,,,apparatus,Free,Free
,10B,No.,Mounted in cabinets,,
,19F,No.,Other,,
8527.19,,,Other:,,
8527.19.01,,,"Portable radios, other than mantel radios",Free,Free
,01H,No.,Headphone radios,,
,09C,No.,Other,,
8527.19.90,,,Other,Free,Free
,10K,No.,Mounted in cabinets,,
,19C,No.,Other,,
,,,Radio-broadcast receivers not capable of operating without an external,,
,,,"source of power, of a kind used in motor vehicles:",,
,,,Combined with sound recording or reproducing apparatus:,,
8527.21.10,00F,No.,Capable of receiving and decoding digital radio data system,,
,,,signals,Free,Free
8527.21.90,00K,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8527.29.90,00F,No.,Other,Free,Free
,,,Other:,,
8527.91.90,,,Combined with sound recording or reproducing apparatus,Free,Free
,11L,No.,Mounted in cabinets,,
,29C,No.,Other,,
8527.92.90,,,Not combined with sound recording or reproducing apparatus,,
,,,but combined with a clock,Free,Free
,11E,No.,Mounted in cabinets,,
,29H,No.,Other,,
8527.99.90,,,Other,Free,Free
,11G,No.,Mounted in cabinets,,
,29K,No.,Other,,
85.28,,,"Monitors and projectors, not incorporating television reception",,
,,,"apparatus; reception apparatus for television, whether or not",,
,,,incorporating radio-broadcast receivers or sound or video recording,,
,,,or reproducing apparatus:,,
,,,Cathode-ray tube monitors:,,
8528.42.00,00L,., Capable of directly connecting to and designed for use with an,,
,,,automatic data processing machine of heading 84.71,Free,Free
8528.49.00,,,Other,Free,Free
,11H,No.,Colour,,
,29L,No.,Black and white or other monochrome,,
,,,Other monitors:,,
8528.52.00,00D,.,Capable of directly connecting to and designed for use with an,,
,,,automatic data processing machine of heading 84.71,Free,Free
,,,"Monitors and projectors, not incorporating television, etc.continued",,
,,,Other monitorscontinued,,
8528.59.00,,,Other,Free,Free
,11A,No.,Colour,,
,29D,No.,Black and white or other monochrome,,
,,,Projectors:,,
8528.62.00,00H,., Capable of directly connecting to and designed for use with an,,
,,,automatic data processing machine of heading 84.71,Free,Free
8528.69.00,,,Other,Free,Free
,11E,No.,Colour,,
,29H,No.,Black and white or other monochrome,,
,,,"Reception apparatus for television, whether or not incorporating radio-",,
,,,broadcast receivers or sound or video recording or reproducing apparatus:,,
8528.71.00,,,Not designed to incorporate a video display or screen,Free,Free
,10D,No.,Colour,,
,19H,No.,Black and white or other monochrome,,
8528.72.00,,,"Other, colour",Free,Free
,10J,No.,Incorporating video recording or reproducing apparatus,,
,,,"Other, with screen size:",,
,27C,No.,Not exceeding 330 mm,,
,39G,No.,Exceeding 330 mm but not exceeding 360 mm,,
,63K,No.,Exceeding 360 mm but not exceeding 460 mm,,
,65F,No.,Exceeding 460 mm but not exceeding 510 mm,,
,67B,No.,Exceeding 510 mm but not exceeding 560 mm,,
,71L,No.,Exceeding 560 mm but not exceeding 660 mm,,
,73G,No.,Exceeding 660 mm but not exceeding 710 mm,,
,75C,No.,Exceeding 710 mm but not exceeding 760 mm,,
,77K,No.,Exceeding 760 mm but not exceeding 860 mm,,
,79F,No.,Exceeding 860 mm but not exceeding 900 mm,,
,85L,No.,Exceeding 900 mm but not exceeding 1000 mm,,
,89C,No.,Exceeding 1000 mm,,
8528.73.00,,,"Other, monochrome",Free,Free
,,,With screen size:,,
,21J,No.,Not exceeding 440 mm,,
,25A,No.,Exceeding 440 mm but not exceeding 530 mm,,
,39A,No.,Exceeding 530 mm,,
85.29,,,Parts suitable for use solely or principally with the apparatus of,,
,,,headings 85.24 to 85.28:,,
8529.1,,,Aerials and aerial reflectors of all kinds; parts suitable for use,,
,,,therewith:,,
,,,Designed for use with radio-broadcast receivers:,,
8529.10.01,00E,.,Electrically operated aerials and antennae for motor vehicles,Free,Free
,,,Other:,,
8529.10.10,00D,.,Parts of paging alert devices,Free,Free
8529.10.17,00J,.,Other,Free,Free
,,,Other:,,
8529.10.21,00F,.,Aerials or antennae of a kind used with apparatus for radio-telephony,,
,,,or radio-telegraphy,Free,Free
8529.10.29,,,Other,Free,Free
,10D,.,Designed for use with television-broadcast receivers,,
,19H,.,Other,,
8529.9,,,Other:,,
,,,Parts of radio-broadcast receivers:,,
8529.90.01,00D,.,"Of portable radios, other than car radios, cassette radios and mantel",,
,,,radios,Free,Free
8529.90.13,,,"Other, excluding organic light emitting diode modules or organic",,
,,,"light emitting panels, for the apparatus of Tariff items 8528.72.00",,
,,,or 8528.73.00,Free,Free
,10K,.,"Chassis, dials, dial scales, dial mechanisms, radio-frequency units",,
,15L,.,High-fidelity tuning units,,
,19C,.,Other,,
,,,"Parts suitable for use solely or principally with the, etc.continued",,
,,,Othercontinued,,
8529.90.21,,,"Parts of television-broadcast receivers, excluding organic light",,
,,,"emitting diode modules or organic light emitting panels, for the",,
,,,apparatus of Tariff items 8528.72.00 or 8528.73.00,Free,Free
,10B,.,Chassis and radio-frequency units,,
,19F,.,Other,,
,,,Other:,,
,,,Of transmission and transmission-reception apparatus:,,
8529.90.23,,,"Parts of transmission or transmission-reception apparatus,",,
,,,excluding organic light emitting diode modules or organic light,,
,,,emitting diode panels for the apparatus of Tariff items 8528.72.00,,
,,,or 8528.73.00,Free,Free
,10E,.,Of television translators,,
,19J,.,Other,,
8529.90.27,,,"Parts of transmission apparatus, other than apparatus for radio-",,
,,,broadcasting or television transmission incorporating reception,,
,,,"apparatus, digital still image video cameras, portable receivers for",,
,,,"calling, alerting or paging",Free,Free
,10L,.,Of television translators,,
,19D,.,Other,,
8529.90.31,,,Printed circuit assemblies,Free,Free
,10H,.,Of television translators,,
,19A,.,Other,,
8529.90.33,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10L,.,Of television translators,,
,19D,.,Other,,
8529.90.41,,,Of television cameras,Free,Free
,01D,.,Hand-held,,
,10C,.,Other,,
,,,"Of radio navigational aid apparatus, radar and radio remote control",,
,,,apparatus:,,
,,,Of radio remote control apparatus for use with toys:,,
8529.90.53,00D,.,"Parts of radio remote control apparatus for use with toys,",,
,,,"excluding organic light emitting diode modules, or organic light",,
,,,emitting panels for the apparatus of Tariff items 8528.72.00 or,,
,,,8528.73.00,Free,Free
8529.90.57,00K,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8529.90.59,00B,.,Other,Free,Free
8529.90.65,10K,.,Of display units of automatic data processing units or networks,Free,Free
8529.90.67,00E,.,Of flat panel display modules,Free,Free
,,,Other:,,
8529.90.71,,,"Parts of transmission apparatus, other than apparatus for radio-",,
,,,broadcasting or television transmission incorporating reception,,
,,,"apparatus, digital still image video cameras, portable receivers for",,
,,,"calling, alerting or paging",Free,Free
,,,Of television receivers (other than -broadcast):,,
,10K,.,Colour,,
,15L,.,Black and white or other monochrome,,
,19C,.,Other,,
8529.90.73,,,Printed circuit assemblies,Free,Free
,,,Of television receivers (other than -broadcast):,,
,10B,.,Colour,,
,15C,.,Black and white or other monochrome,,
,19F,.,Other,,
,,,"Parts suitable for use solely or principally with the, etc.continued",,
,,,Othercontinued,,
,,,Othercontinued,,
,,,Othercontinued,,
8529.90.75,,,"Other, excluding organic light emitting diode modules or organic",,
,,,light emitting diode panels for the apparatus of Tariff items,,
,,,8528.72.00 or 8528.73.00,Free,Free
,,,Of television receivers (other than -broadcast):,,
,10E,.,Colour,,
,15F,.,Black and white or other monochrome,,
,19J,.,Other,,
8529.90.79,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of television receivers (other than -broadcast):,,
